0.03469	0.0169	0.01675	0.00628	0.013	0.01805	0.01738	0.01092	0.01571	0.03218	0.07432	0.05161	0.06672	0.04562	0.01839	0.0432	0.03959	0.03128	0.01828	0.04032	0.06946	0.0767	0.15982	0.20081	0.29805
0.03554	0.02265	0.02798	0.01104	0.01306	0.00259	0.00864	0.02108	0.02895	0.06815	0.09727	0.03788	0.06683	0.03002	0.02227	0.04951	0.02271	0.02266	0.05252	0.04355	0.06986	0.09842	0.1893	0.22647	0.31968
0.02433	0.02343	0.02518	0.01133	0.01424	0.02249	0.01136	0.01277	0.03521	0.02749	0.1127	0.06192	0.0585	0.03157	0.02329	0.0638	0.02979	0.02544	0.04603	0.03669	0.08542	0.07463	0.19331	0.22634	0.29252
0.03621	0.02066	0.02904	0.00771	0.01478	0.01797	0.01266	0.02033	0.02468	0.02975	0.06837	0.02881	0.07421	0.03415	0.03138	0.05431	0.02391	0.01203	0.02437	0.02673	0.06959	0.1101	0.21224	0.20111	0.31141
0.01838	0.01949	0.01686	0.01894	0.01584	0.01123	0.01494	0.01531	0.0164	0.02426	0.07411	0.04846	0.10821	0.03752	0.01357	0.04426	0.02807	0.01319	0.0202	0.06948	0.07872	0.08194	0.20722	0.24782	0.28422
0.02205	0.02576	0.01612	0.00805	0.02252	0.03021	0.01453	0.00603	0.03411	0.04899	0.11095	0.02632	0.07622	0.04312	0.02913	0.04662	0.02227	0.03695	0.03433	0.04294	0.09551	0.08387	0.22028	0.24156	0.26643
0.0433	0.02423	0.02747	0.02336	0.02138	0.01784	0.00347	0.01841	0.05477	0.06225	0.03077	0.03139	0.05873	0.02013	0.0137	0.05324	0.0302	0.02717	0.02448	0.04346	0.08902	0.09352	0.20165	0.23707	0.32624
0.01495	0.03308	0.00824	0.0111	0.01379	0.01685	0.00258	0.01671	0.00369	0.05845	0.06852	0.04201	0.08528	0.03941	0.0163	0.05627	0.03262	0.00904	0.03047	0.02958	0.07629	0.08552	0.23056	0.24925	0.25795
0.03932	0.03396	0.02808	0.01655	0.00909	0.02093	0.0279	0.01206	0.0199	0.04521	0.07724	0.04267	0.03907	0.0303	0.01813	0.0557	0.03387	0.00552	0.04345	0.03571	0.07404	0.13511	0.22575	0.28089	0.27896
0.00643	0.01089	0.0189	0.01493	0.01783	0.02239	0.01501	0.00678	0.01876	0.04554	0.09481	0.02861	0.0844	0.03359	0.03789	0.05585	0.0284	0.0379	0.04337	0.05374	0.05787	0.09785	0.24011	0.29037	0.28087
0.02081	0.01613	0.02113	0.02005	0.02265	0.00943	0.01127	0.00648	2.60594E-4	0.03546	0.08329	0.03035	0.04513	0.04631	0.03082	0.03818	0.02346	0.0178	0.01714	0.05187	0.11146	0.09578	0.24883	0.27724	0.25401
0.02845	0.02426	0.02163	0.01999	0.01648	0.02509	0.00495	0.02276	0.01401	0.06028	0.08451	0.04247	0.05265	0.03205	0.02104	0.04797	0.0394	0.02308	0.0164	0.07599	0.05017	0.11474	0.2219	0.28612	0.24613
0.02159	0.03188	0.01756	0.02743	0.00867	0.02197	0.01913	0.01115	0.02681	0.03297	0.09863	0.04665	0.02722	6.35026E-4	0.02835	0.05567	0.03441	0.01281	0.05407	0.04324	0.08468	0.12081	0.25949	0.28759	0.23103
0.04683	0.02545	0.01368	0.01183	0.01362	0.01171	0.02314	0.01636	0.01498	0.0344	0.06762	0.05042	0.08095	0.01833	0.01506	0.04892	0.03255	0.0076	0.02341	0.07091	0.10165	0.11275	0.27492	0.31618	0.25432
0.04008	0.02987	0.03072	0.01197	0.01664	0.01493	0.01268	0.01384	0.02669	0.0632	0.08229	0.0409	0.07148	0.02659	0.03538	0.04656	0.02816	0.00656	0.04388	0.0316	0.09297	0.07801	0.27452	0.32673	0.27642
0.0316	0.01841	0.03104	0.00907	0.01731	0.01474	0.02485	0.0238	0.03442	0.05582	0.08409	0.03806	0.0482	0.03815	0.02144	0.06344	0.0323	0.02065	0.05662	0.05155	0.06482	0.08899	0.29947	0.32546	0.25858
0.04763	0.03748	0.02184	0.01553	0.01579	0.01355	0.00761	0.01444	0.01975	0.04376	0.11446	0.03757	0.0621	0.03847	0.02254	0.03112	0.02439	0.03083	0.04427	0.07929	0.09524	0.12003	0.30837	0.34831	0.24498
0.01408	0.04342	0.01007	0.00748	0.00633	0.01096	0.02596	0.0159	0.05095	0.04523	0.06748	0.04264	0.06991	0.02065	0.02473	0.06035	0.0339	0.03096	0.06132	0.03988	0.0803	0.11164	0.32971	0.31036	0.22705
0.04697	0.02822	0.02627	0.00894	0.0227	0.02878	0.00863	0.00531	0.03274	0.0628	0.04814	0.03151	0.05298	0.04855	0.01888	0.04748	0.04387	0.01319	0.03883	0.03395	0.10126	0.08516	0.32089	0.33022	0.2575
0.04195	0.0303	0.02539	0.01689	0.02206	0.02203	0.01924	0.01571	0.02484	0.07798	0.08853	0.06293	0.04453	0.03511	0.02476	0.06882	0.03557	0.02153	0.04664	0.0495	0.09437	0.08702	0.32258	0.38022	0.25307
0.04196	0.0398	0.01665	0.0203	0.02025	0.01619	0.01942	0.02535	0.0195	0.01752	0.01335	0.04456	0.07024	0.0593	0.02911	0.05723	0.03373	0.02903	0.02547	0.05932	0.11476	0.12575	0.37702	0.39325	0.23954
0.02465	0.02764	0.02081	0.02111	0.01459	0.03024	0.01042	0.01844	0.00782	0.05077	0.08927	0.04478	0.06283	0.04391	0.03689	0.0573	0.0337	0.016	0.04427	0.03752	0.12931	0.11101	0.36566	0.42538	0.21069
0.02612	0.04217	0.02244	0.02135	0.00825	0.01763	0.01454	0.02164	0.0399	0.05206	0.06163	0.03622	0.06867	0.02906	0.01932	0.07855	0.03495	0.02366	0.0103	0.05892	0.08581	0.11124	0.40332	0.39542	0.26409
0.02739	0.02514	0.01299	0.02041	0.01702	0.02455	0.02058	0.00461	0.01041	0.04321	0.09831	0.03981	0.06392	0.03658	0.0304	0.0643	0.03429	0.03818	0.03348	0.06032	0.09139	0.12014	0.40089	0.45207	0.2149
0.04799	0.02718	0.01938	0.02271	0.02264	0.02447	0.01297	0.02074	0.01004	0.10648	0.06956	0.02531	0.05613	0.0299	0.01545	0.041	0.03358	0.0081	0.03748	0.08359	0.08746	0.13006	0.43002	0.44957	0.22384
0.03356	0.04784	0.01721	0.02146	0.00989	0.02086	0.01465	0.02799	0.04651	0.05142	0.09334	0.02901	0.09117	0.04871	0.02246	0.06416	0.03016	0.03069	0.05087	0.08307	0.11086	0.10408	0.4355	0.43977	0.20775
0.02351	0.03282	0.02075	0.01476	0.03324	2.54884E-4	0.01791	0.01318	0.01945	0.03372	0.08309	0.02948	0.10483	0.01857	0.03197	0.03653	0.0387	0.0287	0.04494	0.05811	0.10861	0.12844	0.46083	0.4509	0.21892
0.02977	0.02616	0.02163	0.01168	0.0185	0.02131	0.00949	0.02373	0.02042	0.04475	0.07953	0.04755	0.04441	0.03506	0.03489	0.06368	0.03782	0.01813	0.05658	0.06677	0.09918	0.13073	0.48333	0.43573	0.24814
0.03073	0.03791	0.01359	0.02004	0.02	0.03455	0.01574	0.02131	0.00279	0.0585	0.09363	0.03642	0.0655	0.01855	0.02402	0.05992	0.03774	0.02003	0.03965	0.0764	0.11158	0.09705	0.51805	0.4791	0.25821
0.04035	0.01451	0.01937	0.01211	0.01436	0.02299	0.02077	0.01321	0.02711	0.04755	0.08739	0.06377	0.01963	0.02094	0.03633	0.05523	0.03	0.02531	0.04133	0.05407	0.1114	0.13728	0.50833	0.49468	0.20962
0.02695	0.02684	0.02869	0.00965	0.02697	0.04192	0.01753	0.01745	0.02702	0.05595	0.10616	0.03408	0.08253	0.03077	0.02858	0.07873	0.0365	0.03126	0.0357	0.05169	0.104	0.08583	0.58773	0.48435	0.22524
0.02981	0.01781	0.0204	0.01088	0.02103	0.01573	0.01842	0.02384	0.01289	0.0606	0.11796	0.04672	0.04456	0.04842	0.018	0.0591	0.03199	0.02572	0.02527	0.06136	0.13778	0.14433	0.58486	0.48203	0.25432
0.03227	0.02737	0.0097	0.01508	0.00822	0.02052	0.00686	0.01111	0.03779	0.03878	0.03439	0.02247	0.09246	0.04801	0.02114	0.08842	0.0296	0.02272	0.03791	0.06525	0.10727	0.11591	0.60884	0.51272	0.25227
0.02397	0.01533	0.02462	0.01463	0.02433	0.03425	0.02152	0.0141	0.02293	0.05233	0.07737	0.02431	0.02873	0.0421	0.02834	0.07428	0.03928	0.02964	0.04839	0.10736	0.1241	0.12481	0.62915	0.48679	0.23294
0.05071	0.0382	0.02553	0.02359	0.00128	0.02916	0.02282	0.02559	0.03206	0.0393	0.04935	0.02342	0.0587	0.03077	0.02596	0.08473	0.03969	0.05115	0.028	0.07539	0.11513	0.12739	0.66133	0.45739	0.21511
0.03405	0.01929	0.02519	0.01577	0.02056	0.00777	0.01627	0.02177	0.01329	0.04203	0.05401	0.04202	0.02035	0.02591	0.02852	0.05345	0.04203	0.03077	0.04384	0.09193	0.10729	0.13742	0.68105	0.46144	0.23009
0.02765	0.03026	0.0091	0.03282	0.01842	0.02098	0.02341	0.02886	0.02633	0.07028	0.10427	0.03719	0.07688	0.0514	0.02762	0.07375	0.04482	0.02054	0.0523	0.04129	0.11793	0.1252	0.67705	0.48233	0.23205
0.03774	0.02651	0.02089	0.01763	0.0259	0.0429	0.01335	0.0148	0.02272	0.0809	0.12711	0.01993	0.07957	0.03099	0.03266	0.08944	0.0384	0.04195	0.03251	0.08394	0.13541	0.10942	0.68155	0.48977	0.21408
0.01975	0.03862	0.00659	0.01555	0.02661	0.03014	0.01473	0.01373	0.02828	0.05868	0.03115	0.04572	0.04104	0.02671	0.02066	0.0749	0.03805	0.03171	0.07765	0.07897	0.11255	0.1535	0.73173	0.48244	0.24774
0.03965	0.04131	0.01894	0.01736	0.03049	0.03655	0.02224	0.0313	0.02545	0.06924	0.09113	0.03556	0.03928	0.04031	0.02473	0.07749	0.0514	0.03126	0.02535	0.07673	0.14126	0.11994	0.70466	0.43005	0.27294
0.02915	0.04026	0.02223	0.02267	0.01134	0.02408	0.03192	0.039	0.04066	0.05922	0.05347	0.04977	0.06882	0.03091	0.03393	0.06492	0.04337	0.02558	0.03857	0.06841	0.14703	0.14233	0.63864	0.48579	0.21675
0.01455	0.03285	0.02663	0.00579	0.03478	0.0238	0.02439	0.02136	0.00822	0.03246	0.10751	0.03936	0.06903	0.04482	0.03418	0.07486	0.04939	0.03371	0.03335	0.10092	0.10065	0.14114	0.64105	0.47814	0.25592
0.01654	0.04071	0.01729	0.02862	0.0222	0.02257	0.02005	0.02924	0.02785	0.0717	0.15293	0.04933	0.07119	0.04315	0.03017	0.07367	0.03854	0.03364	0.05624	0.07343	0.12726	0.13059	0.68043	0.47788	0.25016
0.03343	0.04145	0.02588	0.01586	0.02054	0.01724	0.01204	0.02191	0.01529	0.10163	0.11355	0.04193	0.07769	0.03217	0.02952	0.05247	0.04513	0.03823	0.02843	0.07757	0.15764	0.13977	0.62816	0.44138	0.23137
0.02432	0.00975	0.01067	0.01329	0.01817	0.01932	0.01923	0.01408	0.03924	0.07587	0.07636	0.03682	0.06896	0.02999	0.03744	0.05993	0.04409	0.04501	0.0582	0.08865	0.1401	0.13286	0.6203	0.43043	0.23935
0.03525	0.03886	0.03309	0.01246	0.01436	0.02329	0.02774	0.0137	0.02918	0.08485	0.07661	0.02288	0.08298	0.04887	0.02961	0.06485	0.04182	0.03215	0.05421	0.08178	0.15265	0.15331	0.62151	0.40543	0.28039
0.07018	0.02311	0.01744	0.02494	0.01794	0.008	0.01497	0.01238	0.02933	0.06644	0.02451	0.04354	0.06885	0.03224	0.04333	0.07559	0.04685	0.03722	0.05453	0.07896	0.12836	0.15942	0.5755	0.4212	0.24623
0.03352	0.02308	0.02806	0.01836	0.01814	0.02019	0.01158	0.02381	0.0025	0.04502	0.0463	0.03098	0.04463	0.02539	0.04057	0.07628	0.05787	0.04769	0.06502	0.0677	0.17309	0.15102	0.56439	0.40439	0.21626
0.03511	0.02965	0.02394	0.01615	0.01971	0.03354	0.03147	0.01939	0.03216	0.06136	0.05599	0.05261	0.08185	0.05514	0.03932	0.06801	0.04223	0.03082	0.04636	0.08581	0.1413	0.16276	0.53157	0.37105	0.2677
0.04366	0.02618	0.02901	0.02124	0.01962	0.0221	0.02502	0.02007	0.00636	0.06102	0.04073	0.03427	0.07705	0.0235	0.02501	0.09312	0.04445	0.04195	0.03026	0.04948	0.14594	0.15651	0.50941	0.3728	0.26154
0.0336	0.03028	0.03213	0.0181	0.02928	0.02272	0.02028	0.01299	0.01156	0.04427	0.08105	0.06401	0.03789	0.04625	0.01631	0.09681	0.04939	0.03015	0.04872	0.05913	0.13326	0.14085	0.51482	0.38866	0.27707
0.03798	0.02854	0.02197	0.02163	0.02542	0.02094	0.02778	0.02376	0.03614	0.05618	0.00142	0.04481	0.04885	0.04196	0.04014	0.07557	0.05012	0.04599	0.05688	0.07652	0.16385	0.16583	0.47117	0.39302	0.2913
0.04972	0.02173	0.01572	0.02156	0.01269	0.02038	0.03265	0.0143	0.04014	0.07046	0.09419	0.03317	0.05163	0.02432	0.03408	0.0845	0.0452	0.03808	0.04528	0.08382	0.16049	0.14514	0.45804	0.36744	0.25541
0.03574	0.03132	0.03266	0.01787	0.01538	0.02212	0.02116	0.01985	0.01161	0.05977	0.01235	0.0418	0.05867	0.03199	0.0379	0.08567	0.05872	0.02094	0.05842	0.08577	0.14878	0.17597	0.43178	0.37607	0.2771
0.04281	0.03396	0.03248	0.01927	0.02613	0.03033	0.02537	0.01418	0.04879	0.08088	0.07686	0.05526	0.07706	0.03523	0.04443	0.08905	0.05275	0.0341	0.06596	0.08935	0.17621	0.15037	0.43491	0.3247	0.2327
0.04079	0.03897	0.02752	0.03065	0.01583	0.01911	0.02151	0.01529	0.03718	0.07574	0.11457	0.04713	0.07685	0.04577	0.0479	0.0663	0.0488	0.02074	0.09291	0.11987	0.17718	0.179	0.40594	0.32444	0.24727
0.04113	0.04763	0.03193	0.02185	0.01906	0.01028	0.02116	0.02741	0.02687	0.06128	0.05847	0.03561	0.06061	0.02752	0.03723	0.07363	0.05631	0.02473	0.03898	0.06055	0.14897	0.17235	0.38345	0.30174	0.22572
0.03853	0.02606	0.01876	0.02142	0.03066	0.03255	0.0252	0.01902	0.04583	0.08748	0.05341	0.05002	0.06089	0.03321	0.03292	0.08185	0.04715	0.03233	0.0677	0.08218	0.18229	0.18715	0.34546	0.33025	0.26344
0.02429	0.03501	0.0114	0.02494	0.02254	0.03327	0.02199	0.01898	0.03541	0.05937	0.04016	0.04628	0.02687	0.05255	0.04049	0.08692	0.06082	0.03715	0.03949	0.06189	0.20624	0.175	0.36164	0.3203	0.26425
0.03164	0.03833	0.01314	0.03489	0.0328	0.04318	0.02973	0.01734	0.01191	0.07036	0.06042	0.01859	0.06196	0.01975	0.03941	0.0885	0.04981	0.05915	0.04502	0.07824	0.18305	0.18384	0.35946	0.33149	0.22345
0.04209	0.03144	0.02959	0.02238	0.02274	0.04091	0.01758	0.02026	0.03243	0.04418	0.0586	0.02898	0.13092	0.04822	0.04609	0.09519	0.04533	0.05286	0.06062	0.08687	0.19241	0.21894	0.35005	0.2958	0.26107
0.02786	0.03447	0.02647	0.02451	0.01595	0.03836	0.01661	0.02663	0.02335	0.04487	0.06801	0.02174	0.07866	0.02153	0.03635	0.09939	0.04707	0.03279	0.08026	0.10094	0.22038	0.20317	0.30837	0.29593	0.25288
0.03397	0.04854	0.03348	0.02523	0.02321	0.04242	0.02691	0.02451	0.0338	0.06185	0.0715	0.05102	0.07228	0.04823	0.04607	0.08873	0.05877	0.03676	0.03413	0.06002	0.1787	0.22494	0.34136	0.29454	0.28781
0.02979	0.03596	0.02549	0.02958	0.03155	0.01267	0.02972	0.0177	0.03817	0.04449	0.08338	0.06289	0.07309	0.02979	0.04238	0.11182	0.05882	0.05127	0.03975	0.08732	0.19224	0.18949	0.30655	0.27968	0.2817
0.0515	0.03191	0.02817	0.02148	0.01533	0.0214	0.01404	0.02865	0.03397	0.03535	0.03613	0.08179	0.04891	0.04687	0.0471	0.10339	0.05785	0.04725	0.04795	0.12708	0.19966	0.21341	0.32169	0.26065	0.28167
0.03275	0.03493	0.03116	0.0207	0.0327	0.02711	0.01414	0.02181	0.03452	0.06739	0.03719	0.03444	0.04785	0.02876	0.03059	0.09578	0.06202	0.04525	0.02941	0.09508	0.19975	0.23357	0.29856	0.26985	0.23094
0.03063	0.03307	0.01925	0.02134	0.03572	0.01976	0.01415	0.02885	0.0262	0.02652	0.07898	0.06142	0.08791	0.05118	0.05262	0.0938	0.06664	0.05111	0.04593	0.09861	0.216	0.24372	0.29124	0.30188	0.25558
0.04376	0.0371	0.02496	0.02151	0.01615	0.0202	0.03684	0.03358	0.03994	0.04843	0.10022	0.03988	0.0448	0.02481	0.05197	0.08703	0.06335	0.04183	0.05481	0.10976	0.24354	0.22674	0.28199	0.26371	0.25584
0.04612	0.04331	0.03036	0.02305	0.04085	0.029	0.03001	0.02339	0.00902	0.05011	0.07585	0.04898	0.07394	0.05887	0.02488	0.10094	0.06484	0.04233	0.03779	0.08694	0.20447	0.24593	0.27844	0.27425	0.27048
0.04358	0.03759	0.03568	0.02194	0.0277	0.03356	0.01753	0.0273	0.01977	0.08068	0.13602	0.06647	0.07751	0.04767	0.04033	0.09763	0.05759	0.03829	0.0658	0.09524	0.25206	0.23483	0.25839	0.27081	0.29249
0.0334	0.03867	0.02789	0.02313	0.01946	0.01436	0.01807	0.01082	0.05477	0.07204	0.04471	0.05057	0.05727	0.04238	0.04639	0.10203	0.0644	0.04075	0.05431	0.0882	0.24447	0.24607	0.2621	0.313	0.28936
