-1	0.74683	0.80722	4.07587
-0.95	0.74673	0.80723	3.89532
-0.9	0.7464	0.80725	3.73422
-0.85	0.74588	0.80724	3.57461
-0.8	0.74519	0.80717	3.41767
-0.75	0.74434	0.80695	3.26469
-0.7	0.74339	0.80651	3.11794
-0.65	0.74235	0.80575	2.98259
-0.6	0.74126	0.80455	2.87215
-0.55	0.74016	0.8028	2.63982
-0.5	0.73908	0.80037	2.45953
-0.45	0.73803	0.79714	2.34293
-0.4	0.73705	0.793	2.22696
-0.35	0.73616	0.78789	2.11703
-0.3	0.73538	0.78184	2.01615
-0.25	0.73474	0.77501	1.92663
-0.2	0.73425	0.76776	1.85044
-0.15	0.73395	0.76069	1.78931
-0.1	0.73385	0.7546	1.74463
-0.05	0.73391	0.75038	1.71742
0	0.73397	0.74884	1.70828
0.05	0.73391	0.75038	1.71742
0.1	0.73385	0.7546	1.74463
0.15	0.73395	0.76069	1.78931
0.2	0.73425	0.76776	1.85044
0.25	0.73474	0.77501	1.92663
0.3	0.73538	0.78184	2.01615
0.35	0.73616	0.78789	2.11703
0.4	0.73705	0.793	2.22696
0.45	0.73803	0.79714	2.34293
0.5	0.73908	0.80037	2.45953
0.55	0.74016	0.8028	2.63982
0.6	0.74126	0.80455	2.87215
0.65	0.74235	0.80575	2.98259
0.7	0.74339	0.80651	3.11794
0.75	0.74434	0.80695	3.26469
0.8	0.74519	0.80717	3.41767
0.85	0.74588	0.80724	3.57461
0.9	0.7464	0.80725	3.73422
0.95	0.74673	0.80723	3.89532
1	0.74683	0.80722	4.07587
