-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.95	3.8874	4.73561	5.88355	7.18904	7.18904	7.35665	7.83801	8.58048	10.02212	9.52317									
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
