0.06	0.5	0.73969	0.80795	--
0.06	0.55	0.74073	0.80848	--
0.06	0.6	0.7418	0.80879	--
0.06	0.65	0.74285	0.8089	--
0.06	0.7	0.74386	0.80885	--
0.06	0.75	0.74479	0.8087	--
0.06	0.8	0.74561	0.80849	--
0.06	0.85	0.7463	0.80826	--
0.06	0.9	0.74681	0.80807	--
0.06	0.95	0.74712	0.80793	--
0.06	1	0.74723	0.80789	--
0.064	-1	0.7471	0.80769	--
0.064	-0.95	0.747	0.80772	--
0.064	-0.9	0.74668	0.80783	--
0.064	-0.85	0.74617	0.80798	--
0.064	-0.8	0.74549	0.80814	--
0.064	-0.75	0.74466	0.80827	--
0.064	-0.7	0.74373	0.80831	--
0.064	-0.65	0.74272	0.80821	--
0.064	-0.6	0.74167	0.80792	--
0.064	-0.55	0.74061	0.80738	--
0.064	-0.5	0.73956	0.80657	--
0.064	-0.45	0.73856	0.80547	--
0.064	-0.4	0.73763	0.80407	--
0.064	-0.35	0.73679	0.80242	--
0.064	-0.3	0.73604	0.80056	--
0.064	-0.25	0.73541	0.79861	--
0.064	-0.2	0.7349	0.79669	--
0.064	-0.15	0.7345	0.79496	--
0.064	-0.1	0.73423	0.79358	--
0.064	-0.05	0.73406	0.79268	--
0.064	0	0.73401	0.79237	--
0.064	0.05	0.73406	0.79268	--
0.064	0.1	0.73423	0.79358	--
0.064	0.15	0.7345	0.79496	--
0.064	0.2	0.7349	0.79669	--
0.064	0.25	0.73541	0.79861	--
0.064	0.3	0.73604	0.80056	--
0.064	0.35	0.73679	0.80242	--
0.064	0.4	0.73763	0.80407	--
0.064	0.45	0.73856	0.80547	--
0.064	0.5	0.73956	0.80657	--
0.064	0.55	0.74061	0.80738	--
0.064	0.6	0.74167	0.80792	--
0.064	0.65	0.74272	0.80821	--
0.064	0.7	0.74373	0.80831	--
0.064	0.75	0.74466	0.80827	--
0.064	0.8	0.74549	0.80814	--
0.064	0.85	0.74617	0.80798	--
0.064	0.9	0.74668	0.80783	--
0.064	0.95	0.747	0.80772	--
0.064	1	0.7471	0.80769	--
0.068	-1	0.74699	0.80749	--
0.068	-0.95	0.74688	0.80752	--
0.068	-0.9	0.74656	0.80761	--
0.068	-0.85	0.74605	0.80772	--
0.068	-0.8	0.74537	0.80783	--
0.068	-0.75	0.74454	0.80788	--
0.068	-0.7	0.74361	0.80783	--
0.068	-0.65	0.74259	0.8076	--
0.068	-0.6	0.74154	0.80714	--
0.068	-0.55	0.74048	0.80639	--
0.068	-0.5	0.73943	0.80532	--
0.068	-0.45	0.73843	0.8039	--
0.068	-0.4	0.7375	0.80212	--
0.068	-0.35	0.73666	0.80002	--
0.068	-0.3	0.73592	0.79767	--
0.068	-0.25	0.7353	0.79518	--
0.068	-0.2	0.7348	0.79273	--
0.068	-0.15	0.73442	0.7905	--
0.068	-0.1	0.73416	0.78871	--
0.068	-0.05	0.73401	0.78754	--
0.068	0	0.73396	0.78714	--
0.068	0.05	0.73401	0.78754	--
0.068	0.1	0.73416	0.78871	--
0.068	0.15	0.73442	0.7905	--
0.068	0.2	0.7348	0.79273	--
0.068	0.25	0.7353	0.79518	--
0.068	0.3	0.73592	0.79767	--
0.068	0.35	0.73666	0.80002	--
0.068	0.4	0.7375	0.80212	--
0.068	0.45	0.73843	0.8039	--
0.068	0.5	0.73943	0.80532	--
0.068	0.55	0.74048	0.80639	--
0.068	0.6	0.74154	0.80714	--
0.068	0.65	0.74259	0.8076	--
0.068	0.7	0.74361	0.80783	--
0.068	0.75	0.74454	0.80788	--
0.068	0.8	0.74537	0.80783	--
0.068	0.85	0.74605	0.80772	--
0.068	0.9	0.74656	0.80761	--
0.068	0.95	0.74688	0.80752	--
0.068	1	0.74699	0.80749	--
0.072	-1	0.74698	0.80747	--
0.072	-0.95	0.74688	0.80749	--
0.072	-0.9	0.74656	0.80756	--
0.072	-0.85	0.74604	0.80765	--
0.072	-0.8	0.74536	0.80772	--
0.072	-0.75	0.74453	0.80771	--
0.072	-0.7	0.74359	0.80756	--
0.072	-0.65	0.74258	0.80722	--
0.072	-0.6	0.74152	0.80662	--
0.072	-0.55	0.74045	0.80568	--
0.072	-0.5	0.73941	0.80437	--
0.072	-0.45	0.7384	0.80264	--
0.072	-0.4	0.73747	0.80048	--
0.072	-0.35	0.73663	0.79794	--
0.072	-0.3	0.7359	0.79507	--
0.072	-0.25	0.73528	0.79202	--
0.072	-0.2	0.7348	0.78899	--
0.072	-0.15	0.73443	0.78622	--
0.072	-0.1	0.73419	0.78397	--
0.072	-0.05	0.73405	0.7825	--
0.072	0	0.73401	0.78199	--
0.072	0.05	0.73405	0.7825	--
0.072	0.1	0.73419	0.78397	--
0.072	0.15	0.73443	0.78622	--
0.072	0.2	0.7348	0.78899	--
0.072	0.25	0.73528	0.79202	--
0.072	0.3	0.7359	0.79507	--
0.072	0.35	0.73663	0.79794	--
0.072	0.4	0.73747	0.80048	--
0.072	0.45	0.7384	0.80264	--
0.072	0.5	0.73941	0.80437	--
0.072	0.55	0.74045	0.80568	--
0.072	0.6	0.74152	0.80662	--
0.072	0.65	0.74258	0.80722	--
0.072	0.7	0.74359	0.80756	--
0.072	0.75	0.74453	0.80771	--
0.072	0.8	0.74536	0.80772	--
0.072	0.85	0.74604	0.80765	--
0.072	0.9	0.74656	0.80756	--
0.072	0.95	0.74688	0.80749	--
0.072	1	0.74698	0.80747	--
0.076	-1	0.74694	0.8074	--
0.076	-0.95	0.74683	0.80742	--
0.076	-0.9	0.74651	0.80748	--
0.076	-0.85	0.746	0.80754	--
0.076	-0.8	0.74531	0.80757	--
0.076	-0.75	0.74448	0.80751	--
0.076	-0.7	0.74354	0.80729	--
0.076	-0.65	0.74252	0.80685	--
0.076	-0.6	0.74146	0.80612	--
0.076	-0.55	0.74039	0.80501	--
0.076	-0.5	0.73934	0.80347	--
0.076	-0.45	0.73833	0.80145	--
0.076	-0.4	0.73739	0.79893	--
0.076	-0.35	0.73655	0.79593	--
0.076	-0.3	0.73582	0.79254	--
0.076	-0.25	0.73521	0.78891	--
0.076	-0.2	0.73473	0.78526	--
0.076	-0.15	0.73439	0.78189	--
0.076	-0.1	0.73416	0.77914	--
0.076	-0.05	0.73404	0.77733	--
0.076	0	0.734	0.77669	--
0.076	0.05	0.73404	0.77733	--
0.076	0.1	0.73416	0.77914	--
0.076	0.15	0.73439	0.78189	--
0.076	0.2	0.73473	0.78526	--
0.076	0.25	0.73521	0.78891	--
0.076	0.3	0.73582	0.79254	--
0.076	0.35	0.73655	0.79593	--
0.076	0.4	0.73739	0.79893	--
0.076	0.45	0.73833	0.80145	--
0.076	0.5	0.73934	0.80347	--
0.076	0.55	0.74039	0.80501	--
0.076	0.6	0.74146	0.80612	--
0.076	0.65	0.74252	0.80685	--
0.076	0.7	0.74354	0.80729	--
0.076	0.75	0.74448	0.80751	--
0.076	0.8	0.74531	0.80757	--
0.076	0.85	0.746	0.80754	--
0.076	0.9	0.74651	0.80748	--
0.076	0.95	0.74683	0.80742	--
0.076	1	0.74694	0.8074	--
0.08	-1	0.7469	0.80733	--
0.08	-0.95	0.74679	0.80735	--
0.08	-0.9	0.74647	0.80739	--
0.08	-0.85	0.74595	0.80743	--
0.08	-0.8	0.74526	0.80743	--
0.08	-0.75	0.74443	0.80733	--
0.08	-0.7	0.74349	0.80705	--
0.08	-0.65	0.74246	0.80653	--
0.08	-0.6	0.7414	0.80567	--
0.08	-0.55	0.74032	0.80441	--
0.08	-0.5	0.73926	0.80266	--
0.08	-0.45	0.73825	0.80036	--
0.08	-0.4	0.73731	0.79749	--
0.08	-0.35	0.73646	0.79405	--
0.08	-0.3	0.73572	0.79013	--
0.08	-0.25	0.73511	0.78588	--
0.08	-0.2	0.73465	0.78158	--
0.08	-0.15	0.73432	0.77756	--
0.08	-0.1	0.73412	0.77425	--
0.08	-0.05	0.73402	0.77206	0.99849
0.08	0	0.73399	0.77129	0.99658
0.08	0.05	0.73402	0.77206	0.99849
0.08	0.1	0.73412	0.77425	--
0.08	0.15	0.73432	0.77756	--
0.08	0.2	0.73465	0.78158	--
0.08	0.25	0.73511	0.78588	--
0.08	0.3	0.73572	0.79013	--
0.08	0.35	0.73646	0.79405	--
0.08	0.4	0.73731	0.79749	--
0.08	0.45	0.73825	0.80036	--
0.08	0.5	0.73926	0.80266	--
0.08	0.55	0.74032	0.80441	--
0.08	0.6	0.7414	0.80567	--
0.08	0.65	0.74246	0.80653	--
0.08	0.7	0.74349	0.80705	--
0.08	0.75	0.74443	0.80733	--
0.08	0.8	0.74526	0.80743	--
0.08	0.85	0.74595	0.80743	--
0.08	0.9	0.74647	0.80739	--
0.08	0.95	0.74679	0.80735	--
0.08	1	0.7469	0.80733	--
0.084	-1	0.74687	0.80729	--
0.084	-0.95	0.74676	0.8073	--
0.084	-0.9	0.74644	0.80734	--
0.084	-0.85	0.74593	0.80737	--
0.084	-0.8	0.74523	0.80734	--
0.084	-0.75	0.7444	0.8072	--
0.084	-0.7	0.74345	0.80687	--
0.084	-0.65	0.74242	0.80628	--
0.084	-0.6	0.74135	0.80532	--
0.084	-0.55	0.74027	0.80391	--
0.084	-0.5	0.7392	0.80196	--
0.084	-0.45	0.73818	0.79941	--
0.084	-0.4	0.73723	0.7962	--
0.084	-0.35	0.73638	0.79233	--
0.084	-0.3	0.73564	0.78787	--
0.084	-0.25	0.73503	0.783	--
0.084	-0.2	0.73457	0.778	--
0.084	-0.15	0.73425	0.77329	0.9954
0.084	-0.1	0.73408	0.76937	0.98566
0.084	-0.05	0.734	0.76675	0.97973
0.084	0	0.73398	0.76582	0.97773
0.084	0.05	0.734	0.76675	0.97973
0.084	0.1	0.73408	0.76937	0.98566
0.084	0.15	0.73425	0.77329	0.9954
0.084	0.2	0.73457	0.778	--
0.084	0.25	0.73503	0.783	--
0.084	0.3	0.73564	0.78787	--
0.084	0.35	0.73638	0.79233	--
0.084	0.4	0.73723	0.7962	--
0.084	0.45	0.73818	0.79941	--
0.084	0.5	0.7392	0.80196	--
0.084	0.55	0.74027	0.80391	--
0.084	0.6	0.74135	0.80532	--
0.084	0.65	0.74242	0.80628	--
0.084	0.7	0.74345	0.80687	--
0.084	0.75	0.7444	0.8072	--
0.084	0.8	0.74523	0.80734	--
0.084	0.85	0.74593	0.80737	--
0.084	0.9	0.74644	0.80734	--
0.084	0.95	0.74676	0.8073	--
0.084	1	0.74687	0.80729	--
0.088	-1	0.74687	0.80727	--
0.088	-0.95	0.74676	0.80729	--
0.088	-0.9	0.74644	0.80731	--
0.088	-0.85	0.74592	0.80733	--
0.088	-0.8	0.74523	0.80728	--
