-0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
-0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
-0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
-0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
-0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
-0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
-0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
-0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
-0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
