4.25784E-5	8.80764E-5	3.38918E-4	7.49016E-4	4.07157E-4	1.17272E-4	5.32688E-5
1.14478E-4	2.97798E-4	7.95625E-4	1.89951E-3	3.41081E-3	5.88402E-4	1.52076E-4
1.65530E-4	4.11954E-4	8.55834E-4	1.77678E-3	3.36514E-3	1.10960E-3	1.83156E-4
1.36288E-4	4.78102E-4	1.08235E-3	2.62617E-3	2.23711E-3	6.25332E-4	1.51460E-4
8.79004E-5	2.40771E-4	5.03892E-4	7.26946E-4	6.75464E-4	3.02606E-4	1.12033E-4
3.27017E-5	8.70801E-5	1.61023E-4	4.06047E-4	3.17990E-4	1.31260E-4	5.36560E-5
3.07489E-5	9.30322E-5	1.43532E-4	2.75142E-4	2.16036E-4	2.41830E-4	6.04732E-5
3.21842E-5	1.09747E-4	1.66279E-4	1.64493E-4	3.99488E-4	2.21706E-4	6.18099E-5
3.49887E-5	1.07063E-4	2.27242E-4	2.58309E-4	3.94393E-4	1.76380E-4	5.09124E-5
6.50677E-5	1.15950E-4	3.53655E-4	4.81696E-4	1.22977E-3	2.73103E-4	9.08102E-5
3.76778E-5	1.57595E-4	2.64759E-4	5.00632E-4	8.46915E-4	3.07674E-4	7.91254E-5
5.66502E-5	1.54393E-4	2.50003E-4	5.27734E-4	1.07834E-3	3.66970E-4	6.66753E-5
3.70409E-5	1.22563E-4	1.19107E-4	6.66450E-4	6.49681E-4	2.15473E-4	3.54202E-5
2.24194E-5	6.55599E-5	1.37422E-4	7.71661E-5	1.93737E-4	8.70876E-5	1.56034E-5
1.14706E-5	1.18300E-5	5.08961E-5	8.41017E-5	6.64555E-5	1.86623E-5	6.61238E-6
2.24529E-6	7.67810E-6	9.99727E-6	5.39376E-5	1.65271E-4	4.25448E-5	1.50647E-5
1.02478E-5	1.94910E-5	7.05233E-6	3.17442E-5	1.00007E-4	5.13857E-5	9.29119E-6
1.00192E-5	2.00349E-5	1.04903E-5	3.99729E-5	7.45273E-5	3.19259E-5	1.81413E-5
9.15910E-6	1.43916E-5	2.01172E-5	6.76310E-5	4.04646E-5	1.40003E-5	2.46990E-5
1.03558E-5	7.50614E-6	2.43497E-5	4.18644E-5	8.61561E-5	2.65518E-5	2.92894E-5
3.79357E-6	5.22558E-6	7.86951E-6	1.84949E-5	5.42900E-5	2.34317E-5	3.39082E-5
1.36699E-5	1.65473E-5	1.00367E-5	3.85537E-5	3.20011E-5	1.20057E-5	8.46145E-6
6.73904E-6	1.20577E-5	8.40399E-6	8.33153E-6	1.69469E-5	8.01197E-6	3.22062E-5
6.86233E-6	2.72423E-5	1.75707E-5	4.59253E-5	8.90020E-6	1.62252E-5	7.69498E-6
4.96190E-6	4.17862E-6	2.76064E-5	4.33058E-5	1.33984E-4	6.67521E-6	2.43181E-5
5.83918E-6	1.37037E-5	1.60615E-5	2.23759E-5	6.37167E-5	1.64025E-5	1.88831E-5
1.03940E-5	2.87848E-6	2.41033E-5	3.82917E-5	6.82235E-5	9.00269E-6	1.00985E-5
3.03376E-6	2.54143E-5	9.83116E-6	4.77782E-5	3.29257E-5	2.56427E-5	1.12442E-5
8.18591E-5	5.68971E-6	2.80417E-5	6.98631E-5	1.40463E-4	3.10758E-5	5.07861E-6
1.78547E-6	4.07565E-6	3.31047E-6	4.78455E-6	7.54977E-5	1.86524E-5	1.89004E-5
2.66941E-6	1.79234E-5	3.41482E-6	4.39974E-6	5.85318E-5	8.57380E-6	1.89382E-5
7.01211E-6	1.67706E-5	1.56325E-5	1.70307E-5	3.20295E-5	2.60125E-5	9.35874E-6
