1.40758E-6	3.83755E-6	7.58011E-7	5.87728E-7	4.83790E-7	1.53380E-6	1.83667E-6
4.06506E-6	2.67319E-6	3.16575E-6	2.33491E-6	8.29342E-7	3.16441E-6	2.94268E-6
1.40621E-6	2.31927E-6	3.91099E-6	2.51872E-6	3.20836E-6	1.41917E-6	4.95946E-6
2.93158E-6	3.98956E-6	1.46183E-6	8.13556E-6	1.77449E-6	2.97494E-6	4.77186E-6
3.79429E-6	3.98734E-6	3.97979E-6	2.83007E-6	1.18891E-6	4.09124E-6	5.39669E-6
1.11518E-6	2.31807E-6	5.44857E-6	1.32767E-6	1.32900E-6	1.06948E-6	6.15105E-7
2.39001E-6	3.99539E-6	3.78646E-6	2.62066E-6	1.82054E-6	6.12968E-7	1.68631E-6
3.59533E-6	2.81833E-6	4.25856E-6	3.24033E-6	2.33356E-6	1.14936E-6	2.05993E-6
2.51414E-6	5.96130E-6	1.74599E-6	2.15757E-6	2.15513E-6	4.29629E-6	6.59099E-6
6.12077E-6	2.99612E-6	2.51883E-6	2.75278E-6	2.50649E-6	2.91225E-6	2.71427E-6
3.70966E-6	1.49159E-6	3.29751E-6	3.07290E-6	1.11409E-6	2.14058E-6	3.72715E-6
7.81242E-7	3.76129E-6	8.49266E-7	3.47552E-6	6.06128E-7	1.74349E-6	5.01723E-6
5.66082E-7	1.60045E-6	3.07442E-6	2.42295E-6	1.41934E-6	3.83747E-6	2.70690E-6
2.93485E-6	2.12742E-6	3.27863E-6	3.58400E-6	2.33030E-6	1.22746E-6	2.38024E-6
2.46330E-6	1.23796E-6	2.52851E-6	1.64850E-6	2.58180E-6	9.38783E-7	1.85668E-6
2.87909E-6	2.56798E-6	2.67512E-6	1.91675E-6	2.47228E-6	4.18749E-6	2.09398E-6
1.37763E-6	6.19613E-6	9.99365E-7	2.60426E-6	2.82527E-6	3.45810E-6	1.79992E-6
2.51366E-6	4.64494E-6	5.03889E-7	3.40519E-6	1.77783E-6	1.80115E-6	3.92146E-6
2.78741E-6	1.34376E-6	1.70948E-6	2.78207E-6	9.76948E-7	3.74916E-6	2.49788E-6
2.66781E-7	2.57666E-6	2.20212E-6	4.40080E-6	1.01865E-6	2.62979E-6	6.50901E-6
5.05681E-6	4.85482E-6	1.71879E-6	3.49162E-6	2.47332E-6	4.60260E-6	5.64699E-7
