1.74488E-5	7.65525E-5	2.03626E-4	2.12833E-4	2.73901E-4	1.21679E-4	9.55629E-6
4.58853E-5	1.23646E-4	4.24817E-4	7.91434E-4	1.21524E-3	2.65082E-4	3.89557E-5
2.43784E-5	2.10833E-4	4.82047E-4	5.25678E-4	1.54908E-3	4.14913E-4	1.80007E-5
2.62317E-5	4.77485E-5	5.47802E-4	3.78992E-4	3.06863E-4	1.83635E-4	1.20262E-5
4.07708E-5	6.70891E-5	2.06119E-4	3.17806E-4	2.71522E-4	1.46977E-4	7.91019E-5
5.26772E-5	4.77819E-5	8.25804E-5	7.61875E-5	1.78590E-4	1.19756E-4	7.26052E-5
6.25561E-5	3.21057E-5	1.11089E-4	8.67499E-5	7.75287E-5	1.06913E-4	7.01787E-5
4.58117E-5	5.49641E-5	7.98960E-5	6.03595E-5	1.13982E-4	9.65290E-5	2.98094E-5
1.31930E-5	5.24073E-5	1.57502E-4	7.42676E-5	9.74437E-5	8.89060E-5	5.74162E-6
7.05249E-5	8.27257E-5	2.71507E-4	2.88612E-4	5.20181E-4	1.53888E-4	5.63214E-5
8.27485E-5	1.95612E-4	3.22302E-4	3.32182E-4	3.86903E-4	3.61113E-4	7.06624E-5
6.86451E-5	1.09963E-4	3.16689E-4	4.40193E-4	4.61424E-4	2.07691E-4	4.21544E-5
4.28352E-5	4.81786E-5	2.58671E-4	1.99338E-4	3.03087E-4	7.79707E-5	2.47040E-5
4.43484E-5	6.78809E-5	1.53122E-4	1.60312E-4	1.95897E-4	1.41555E-4	8.54960E-6
1.81063E-5	4.82638E-5	1.56261E-4	1.22031E-4	1.38163E-4	1.40318E-4	4.74941E-6
3.97280E-5	6.50804E-5	1.33337E-4	6.62745E-5	1.59880E-4	1.89081E-4	1.95611E-5
2.01133E-5	3.86729E-5	9.37509E-5	1.80319E-4	2.35066E-4	9.35280E-5	1.53581E-5
2.73953E-5	3.57714E-5	1.14548E-4	1.57948E-4	1.07811E-4	4.10944E-5	2.66268E-5
