0.036	0.828124200544259
0.036	0.829111552528977
0.036	0.829821033541913
0.036	0.83022510553136
0.036	1.65792305724857
0.04	1.347055303352052E-6i
0.04	5.3035801465570945E-6i
0.04	7.75832477730698E-6i
0.04	9.933315940642544E-6i
0.04	1.1958877322339578E-5i
0.04	1.3600500490585614E-5i
0.04	1.4185944970230962E-5i
0.04	2.51794725581311E-6
0.04	5.98955139722126E-6
0.04	8.3971481150488E-6
0.04	1.06917272277948E-5
0.04	1.27784525902145E-5
0.04	1.38428236997883E-5
0.04	1.67789005331794E-5
0.04	0.733705379895427
0.04	0.734080945056763
0.04	0.734682566529413
0.04	0.735508461998981
0.04	0.736518125985239
0.04	0.737746620717415
0.04	0.739132931228232
0.04	0.740617830228088
0.04	0.742148399041077
0.04	0.743686623226801
0.04	0.745164505414902
0.04	0.746442354469227
0.04	0.747448076769138
0.04	0.748084949301728
0.04	0.771935904467847
0.04	0.77363541447868
0.04	0.810669948543567
0.04	0.811342567033474
0.04	0.812375315780879
0.04	0.813668654067683
0.04	0.815084673805374
0.04	0.816594507412044
0.04	0.818082671180092
0.04	0.819442002359944
0.04	0.82062404283634
0.04	0.821612049333443
0.04	0.822447273309029
0.04	0.823049330365773
0.04	0.823453478334646
0.04	0.823674378831149
0.04	1.6582580871748
0.044	2.8169151295903407E-6i
0.044	6.035376044404962E-6i
0.044	8.182566150636374E-6i
0.044	1.0258489920094592E-5i
0.044	1.209410092925679E-5i
0.044	1.3792306060850057E-5i
0.044	1.4601284848941021E-5i
0.044	1.22560338895244E-6
0.044	5.07196062173802E-6
0.044	7.48426668541364E-6
0.044	9.57141284312823E-6
0.044	1.09609092632166E-5
0.044	1.29819869995204E-5
0.044	1.35245352793771E-5
0.044	0.73361198116015
0.044	0.733976260563776
0.044	0.734543151177789
0.044	0.73533699387959
0.044	0.736326558964537
0.044	0.737511695638808
0.044	0.738833902119054
0.044	0.740269182264194
0.044	0.741756255462647
0.044	0.743235100085268
0.044	0.744636859861292
0.044	0.745872999122806
0.044	0.746844976181968
0.044	0.74744887513688
0.044	
0.044	
0.044	0.809412602684463
0.044	0.809967812548375
0.044	0.810793011006251
0.044	0.811810524323771
0.044	0.812930496038451
0.044	0.814046341097285
0.044	0.815088934131283
0.044	0.815977189860606
0.044	0.816680078326147
0.044	0.817189210832828
0.044	0.817530410403793
0.044	0.817719935741777
0.044	0.817822048807682
0.044	0.817844504824146
0.044	1.65839814160866
0.048	8.771340312272503E-7i
0.048	4.606603740071852E-6i
0.048	6.8281314982284545E-6i
0.048	8.428622057291663E-6i
0.048	1.0136060712215002E-5i
0.048	1.1613396454600232E-5i
0.048	1.2770532916047894E-5i
0.048	2.89319876810707E-6
0.048	5.7618757300786E-6
0.048	7.64270064702813E-6
0.048	9.27251278300256E-6
0.048	1.08435832409086E-5
0.048	1.19196094397515E-5
0.048	1.30936885693978E-5
0.048	1.34624961259354E-5
0.048	0.733573234930006
0.048	0.733899657386548
0.048	0.734446135692319
0.048	0.735247108503659
0.048	0.73619000941404
0.048	0.737328410406602
0.048	0.738638547712897
0.048	0.740031940069178
0.048	0.741465751054274
0.048	0.74291896255954
0.048	0.744299317913355
0.048	0.745469676062073
0.048	0.746421133727506
0.048	0.747035147622511
0.048	
0.048	
0.048	0.808576509472788
0.048	0.809002441313882
0.048	0.809659468524482
0.048	0.810483121474492
0.048	0.811293685703154
0.048	0.812046184492048
0.048	0.812428524342647
0.048	0.812595162908171
0.048	0.812717663654579
0.048	0.812864717962004
0.048	0.813134243737504
0.048	0.813166976466794
0.048	0.81335887433769
0.048	0.813488283683837
0.052	3.490604250123547E-6i
0.052	6.248162194717582E-6i
0.052	8.317343558445178E-6i
0.052	1.0231622725603678E-5i
0.052	1.1465675164386038E-5i
0.052	1.2988140804431355E-5i
0.052	5.82997514326522E-7
0.052	4.30185572379841E-6
0.052	6.73950409144723E-6
0.052	8.76169406329538E-6
0.052	1.06538038258881E-5
0.052	1.22388790503738E-5
0.052	1.32153222738944E-5
0.052	1.54369439423637E-5
0.052	1.64577932400229E-5
0.052	0.733558453172672
0.052	0.733872459484879
0.052	0.734404019675996
0.052	0.735172105594655
0.052	0.736112822606129
0.052	0.737224880488733
0.052	0.738491695441251
0.052	0.739861674618034
0.052	0.741286855552025
0.052	0.742717213510746
0.052	0.744059022941996
0.052	0.745215975968069
0.052	0.746150286838373
0.052	0.746754830256955
0.052	
0.052	
0.052	0.807280576231233
0.052	0.807731089219015
0.052	0.80800390439453
0.052	0.808338735967972
0.052	0.808405403411597
0.052	0.808852257032552
0.052	0.80917844016229
0.052	0.809465693439558
0.052	0.809902225500029
0.052	0.810052839808988
0.052	0.810436002671485
0.052	0.810490905581821
0.052	0.810808303303809
0.052	0.810865051484664
0.056	2.3150318674089606E-6i
0.056	6.352232632022595E-6i
0.056	9.138536421962149E-6i
0.056	1.1431768014805294E-5i
0.056	1.4887378611119092E-5i
0.056	1.37532597336596E-6
0.056	5.89230409732208E-6
0.056	8.78860923457639E-6
0.056	1.17734439119931E-5
0.056	1.35905992706709E-5
0.056	0.733532156424233
0.056	0.733849264796144
0.056	0.734378343542461
0.056	0.735097496618872
0.056	0.736008155795462
0.056	0.737121680177767
0.056	0.738364606564545
0.056	0.739722268550271
0.056	0.741132722695951
0.056	0.742531532417456
0.056	0.743878252057152
0.056	0.745052150305479
0.056	0.745957620818014
0.056	0.746542868008738
0.056	
0.056	
0.056	0.802215422936378
0.056	0.802998218913847
0.056	0.804156410496633
0.056	0.805453280300206
0.056	0.806727376187166
0.056	0.807576400962365
0.056	0.807846760447439
0.056	0.807870694080502
0.056	0.808300284726109
0.056	0.808593286911916
0.056	0.808761138228346
0.056	0.808985336137746
0.056	0.809196525717619
0.056	0.809335744229834
0.056	1.65851019721593
0.056	1.65920833209256
0.056	1.66036851246086
0.056	1.66193906870379
0.056	1.66391618170029
0.06	2.8099189013868334E-6i
0.06	6.6110049079957855E-6i
0.06	9.454639939735603E-6i
0.06	1.2190281811568312E-5i
0.06	1.4717501429051185E-5i
0.06	1.07391575389386E-6
0.06	5.67432201195094E-6
0.06	8.62009645016223E-6
0.06	1.14164545871562E-5
0.06	1.34530854063487E-5
0.06	0.733537256466798
0.06	0.73384984193982
0.06	0.734354932620288
0.06	0.735056945405058
0.06	0.735971738706287
0.06	0.737043760286897
0.06	0.738275422545172
0.06	0.739622146132169
0.06	0.741028753263838
0.06	0.742444929698293
0.06	0.743759171385172
0.06	0.744926826452897
0.06	0.745842774838601
0.06	0.746415755790918
0.06	
0.06	
0.06	0.797242800477455
0.06	0.798391420898997
0.06	0.800055042320708
0.06	0.801967491921441
0.06	0.803889191678139
0.06	0.80555847648657
0.06	0.806859694143114
0.06	0.807304279673262
0.06	0.807550218467123
0.06	0.807718931740851
0.06	0.807881889096636
0.06	0.808088350730629
0.06	0.808287373774873
0.06	0.808380147988224
0.06	1.65852647117605
0.06	1.65924910171123
0.06	1.6604072304802
0.06	1.66196897226301
0.06	1.6639670624709
0.064	8.653563107368907E-7i
0.064	5.562342560012725E-6i
0.064	8.64140410098178E-6i
0.064	1.1677553309656161E-5i
0.064	1.4032619417547582E-5i
0.064	3.40037205019808E-6
0.064	7.12590160488545E-6
0.064	1.0458588212816E-5
0.064	1.36898988260108E-5
0.064	1.82697115097333E-5
0.064	0.733529204428709
0.064	0.733818511134856
0.064	0.734301625609565
0.064	0.735008928909644
0.064	0.735890063041164
0.064	0.736962057368884
0.064	0.738192605016421
0.064	0.739535529773757
0.064	0.740930318573804
0.064	0.742336020778506
0.064	0.743662995451363
0.064	0.744811689822622
0.064	0.745729628002327
0.064	0.746319223222622
0.064	
0.064	
0.064	0.792268151512209
0.064	0.79380355559884
0.064	0.796042832226886
0.064	0.798647227779396
0.064	0.801197256717669
0.064	0.803475711631689
0.064	0.805288814478285
0.064	0.806574206547429
0.064	0.807107151688423
0.064	0.807263313912335
0.064	0.807377965052269
0.064	0.807511234819206
0.064	0.807698257235299
0.064	0.807783710199881
0.064	1.65853893020343
0.064	1.65923792819863
0.064	1.66038926470801
0.064	1.66199407218147
0.064	1.66396435147134
0.068	1.729992255817278E-6i
0.068	6.342537084466466E-6i
0.068	9.504290932842105E-6i
0.068	1.2636994767696333E-5i
0.068	1.569159788384821E-5i
0.068	1.87866537930796E-6
0.068	6.4710458276192E-6
0.068	9.75791048595664E-6
0.068	1.29809928856885E-5
0.068	1.67299928831201E-5
0.068	0.733528574359438
0.068	0.733802354264511
0.068	0.734280425646815
0.068	0.73495670213009
0.068	0.735849347857715
0.068	0.736892760161152
0.068	0.738111369046674
0.068	0.739452863915745
0.068	0.74086614872901
0.068	0.742287197835069
0.068	0.743594061269032
0.068	0.744757570828721
0.068	0.745666778578824
0.068	0.746252977913572
0.068	
0.068	
0.068	0.787275510934378
0.068	0.789256064172694
0.068	0.792155682942769
0.068	0.795450759566666
0.068	0.798728171559505
0.068	0.801587762071379
0.068	0.803889174230063
0.068	0.805557613148837
0.068	0.806626381600613
0.068	0.806968873608079
0.068	0.807114405540133
0.068	0.807186992082456
0.068	0.807336787881734
0.068	0.807391471755068
0.068	1.65856791197072
0.068	1.65926119759092
0.068	1.66042879911852
0.068	1.66200467683743
0.068	1.66401476280434
0.072	3.352368988015887E-6i
0.072	7.0229279969288636E-6i
0.072	1.0102888340648469E-5i
0.072	1.3581227249255818E-5i
0.072	1.4913153809486978E-5i
0.072	8.11078915016273E-7
0.072	5.50195129065629E-6
0.072	8.53913954923468E-6
0.072	1.17639948770549E-5
0.072	1.38234019424916E-5
0.072	0.733506914725011
0.072	0.733776011741836
0.072	0.734233182839906
0.072	0.734873495993629
0.072	0.735735634725771
0.072	0.736813144392935
0.072	0.738044940328053
0.072	0.739387316751002
0.072	0.74078189563716
0.072	0.742173095497271
0.072	0.743513379505629
0.072	0.744700132765292
0.072	0.74560942758125
0.072	0.746186803800405
0.072	
0.072	
0.072	0.782221159186573
0.072	0.784731896878083
0.072	0.788335337562951
0.072	0.792377532667292
0.072	0.79634265186954
0.072	0.799856662392173
0.072	0.802656340054067
0.072	0.804700361844632
0.072	0.806026940698866
0.072	0.806736708275337
0.072	0.806850080971521
0.072	0.806956109675764
0.072	0.807071763974052
0.072	0.807135483159341
0.072	1.65856036708429
0.072	1.65925585050712
0.072	1.66042874750193
0.072	1.66198450786813
0.072	1.66396557858417
0.076	3.760071080593532E-6i
0.076	1.6939190416258714E-5i
0.076	1.7778306231131556E-5i
0.076	2.8229849363365282E-5i
0.076	3.4897090774190886E-5i
0.076	4.6136237211904904E-5i
0.076	1.66882813818278E-5
0.076	2.05298278963063E-5
0.076	2.74293965270669E-5
0.076	3.44808596807878E-5
0.076	3.97488378209555E-5
0.076	0.733491493416133
0.076	0.733706290251466
0.076	0.734141485498468
0.076	0.734813253056101
0.076	0.735662723929293
0.076	0.736699617490064
0.076	0.737948516740486
0.076	0.739293940830795
0.076	0.740685470778053
0.076	0.742122425055707
0.076	0.743461068322941
0.076	0.744605104510292
0.076	0.745528440110589
0.076	0.746145337455359
0.076	
0.076	
0.076	0.777126917843361
0.076	0.780168617390615
0.076	0.784538069434268
0.076	0.789450607838814
0.076	0.794155451218659
0.076	0.79823414604395
0.076	0.801523858734214
0.076	0.803909429000501
0.076	0.805459015745314
0.076	0.80639276953324
0.076	0.806751595846325
0.076	0.806819679950375
0.076	0.806826301507708
0.076	0.806911078739366
0.076	1.65854318730382
0.076	1.65918261556271
0.076	1.6603631198597
0.076	1.66196420967101
0.08	6.102117187347447E-7i
0.08	5.249194538674525E-6i
0.08	8.175557734519088E-6i
0.08	1.0837157483078476E-5i
0.08	1.2743116122085205E-5i
0.08	3.7947296329301E-6
0.08	7.26875407810902E-6
0.08	1.02878760650183E-5
0.08	1.31871713694671E-5
0.08	1.74943206681296E-5
0.08	0.733652183881535
0.08	0.733876082796816
0.08	0.734296095728787
0.08	0.734918031140713
0.08	0.735791552821797
0.08	0.736836735632173
0.08	0.738070601648206
0.08	0.739426612727211
0.08	0.740840383909107
0.08	0.742273556104183
0.08	0.743595336125024
0.08	0.744780903968945
0.08	0.745700580083071
0.08	0.746289709028462
0.08	
0.08	
0.08	0.772187661308554
0.08	0.775901572506407
0.08	0.781119257917109
0.08	0.786851991335157
0.08	0.792353161997916
0.08	0.797046568946087
0.08	0.800770728929778
0.08	0.803479981123651
0.08	0.805267068263171
0.08	0.806344956422797
0.08	0.806829268302826
0.08	0.806888022740675
0.08	0.806974931584464
0.08	0.8070391311363
0.08	1.65881687655677
0.08	1.65951424873921
0.08	1.66067622146463
0.08	1.66224851739708
0.08	1.66426524901863
0.084	1.3208535278885143E-6i
0.084	6.020972066603906E-6i
0.084	9.21304847415256E-6i
0.084	1.2753912835537595E-5i
0.084	1.5225335832257844E-5i
0.084	2.48792283360653E-6
0.084	6.76623331585194E-6
0.084	1.02551967166823E-5
0.084	1.34051895289127E-5
0.084	1.92588123166136E-5
0.084	0.733455489662796
0.084	0.733658998199689
0.084	0.734037613376672
0.084	0.734642957860658
0.084	0.735513022517174
0.084	0.736561279969387
0.084	0.737810467763612
0.084	0.739172847638321
0.084	0.740590719047573
0.084	0.742033439732824
0.084	0.743359566071263
0.084	0.74455367673058
0.084	0.745493781060213
0.084	0.746082756457421
0.084	0.766766118980373
0.084	
0.084	
0.084	0.771256875747381
0.084	0.777307942391694
0.084	0.783945973443805
0.084	0.790218112799729
0.084	0.795517969174535
0.084	0.799679807488474
0.084	0.802688827914288
0.084	0.804678906515547
0.084	0.805885466430926
0.084	0.806464664174838
0.084	0.806633287364508
0.084	0.806685039887561
0.084	0.806705978260344
0.084	1.65851180945114
0.084	1.65922523956298
0.084	1.66036206269609
0.084	1.66193115839409
0.084	1.66393982539144
0.088	1.90318801748766E-6i
0.088	6.334122420308546E-6i
0.088	9.941634363707585E-6i
0.088	1.3347487323123081E-5i
0.088	1.7418652220917138E-5i
0.088	2.63270670733E-6
0.088	6.89055910940517E-6
0.088	1.10845870842916E-5
0.088	1.40264656131265E-5
0.088	1.71435052201145E-5
0.088	0.733618701930961
0.088	0.733790510801396
0.088	0.734165042192635
0.088	0.734793375448462
0.088	0.735635707896433
0.088	0.73669795822512
0.088	0.737951512869162
0.088	0.739322060957557
0.088	0.740750828709043
0.088	0.742195227275103
0.088	0.743557698166324
0.088	0.74472575645838
0.088	0.745660648834624
0.088	0.746252124829621
0.088	0.761728617732507
0.088	0.766835686295402
0.088	
0.088	
0.088	0.774056185805653
0.088	0.781655761465808
0.088	0.788682516934039
0.088	0.794575869640627
0.088	0.799147567997182
0.088	0.802430070451399
0.088	0.804603588120685
0.088	0.805917297418918
0.088	0.806601862290577
0.088	0.806810608072089
0.088	0.806844093028094
0.088	0.806880437686488
0.088	1.65882757510683
0.088	1.65952631934736
0.088	1.6606863446348
0.088	1.66229035791023
0.088	1.6642545719433
0.092	4.274434388650891E-6i
0.092	8.225725021575854E-6i
0.092	1.0911157273366865E-5i
0.092	1.1633760819643404E-5i
0.092	2.411689754675533E-5i
0.092	4.6363401915354E-6
0.092	8.53114394554874E-6
0.092	1.04199486944332E-5
0.092	1.18017449669284E-5
0.092	1.41247352592032E-5
0.092	0.733607247392938
0.092	0.733741493694198
0.092	0.73409202473229
0.092	0.734715908561845
0.092	0.735577972761468
0.092	0.736664029303179
0.092	0.737897288363493
0.092	0.739283485122798
0.092	0.740751620201661
0.092	0.742181754853336
0.092	0.743535457861909
0.092	0.744712365542892
0.092	0.745656207925822
0.092	0.746256140875139
0.092	0.756438873884821
0.092	0.762444455549595
0.092	
0.092	
0.092	0.771048559766561
0.092	0.779230722464151
0.092	0.787061310948317
0.092	0.793546648333947
0.092	0.798479882919905
0.092	0.802021857487637
0.092	0.804388957022031
0.092	0.805789228484812
0.092	0.806511949577047
0.092	0.806785388099278
0.092	0.806805684387326
0.092	0.806861782845948
0.092	1.65884339035195
0.092	1.65953962135093
0.092	1.66068994888385
0.092	1.66228953503358
0.092	1.66427072161937
0.096	1.0098100099518057E-6i
0.096	5.233164388767726E-6i
0.096	8.332859654974729E-6i
0.096	1.1074147046014153E-5i
0.096	1.2992497693695684E-5i
0.096	3.40973086414919E-6
0.096	7.03828351201174E-6
0.096	1.02546826476683E-5
0.096	1.30545147976138E-5
0.096	1.75858123079701E-5
0.096	0.733390587427502
0.096	0.733464310938557
0.096	0.733803740939041
0.096	0.734423118760778
0.096	0.7352981744978
0.096	0.73639577872706
0.096	0.737663133673828
0.096	0.739056858400776
0.096	0.740515576985015
0.096	0.741960959099563
0.096	0.743324800516003
0.096	0.744496988424273
0.096	0.745446309329837
0.096	0.74606416478272
0.096	0.750885862951271
0.096	0.757814994444805
0.096	0.766672262413536
0.096	
0.096	
0.096	0.776702182008502
0.096	0.785311911827518
0.096	0.79235342741273
0.096	0.797671640838757
0.096	0.801447427652762
0.096	0.803945110424231
0.096	0.805435310305513
0.096	0.806217710194464
0.096	0.806509541565871
0.096	0.806584866798172
0.096	0.806596393476339
0.096	1.65854323715897
0.096	1.65922197087644
0.096	1.66036687130033
0.096	1.66196478466347
0.096	1.6639678331042
0.1	3.961659413874458E-6i
0.1	6.730340133930699E-6i
0.1	8.930415730117357E-6i
0.1	1.0918588976569912E-5i
0.1	1.2188524098939873E-5i
0.1	1.3711544716725024E-5i
0.1	3.22684800059423E-7
0.1	4.24866888664296E-6
0.1	6.92712056091E-6
0.1	9.19094375548542E-6
0.1	1.10849953095643E-5
0.1	1.31863838930779E-5
0.1	1.40577220226967E-5
0.1	0.733284828648395
0.1	0.733329503776942
0.1	0.733739951385989
0.1	0.734316186702716
0.1	0.735228486917844
0.1	0.736324511540987
0.1	0.737621828114047
0.1	0.739025960021385
0.1	0.740491375556718
0.1	0.741954381266663
0.1	0.743314254082694
0.1	0.744510984063453
0.1	0.745433855495086
0.1	0.745510336537238
0.1	0.74603892498843
0.1	0.753454440089415
0.1	0.763785417682321
0.1	
0.1	
0.1	0.77453265128457
0.1	0.783915360899166
0.1	0.791476583967761
0.1	0.797161155730099
0.1	0.801149689886614
0.1	0.803761588362618
0.1	0.805351322067516
0.1	0.806160870987974
0.1	0.806513023095779
0.1	0.806554578815259
0.1	0.806591556442884
0.1	1.65852887165784
0.1	1.65923165553319
0.104	7.748744074266534E-6i
0.104	1.4529080336461088E-5i
0.104	2.2603426520703115E-5i
0.104	2.8901611478244355E-5i
0.104	3.3021075200812924E-5i
0.104	3.4945627970195245E-5i
0.104	3.7601735478303505E-5i
0.104	6.55368333914115E-6
0.104	1.33920213433472E-5
0.104	2.17091636876328E-5
0.104	2.77587268158376E-5
0.104	3.05785573779041E-5
0.104	3.38403949445971E-5
0.104	4.07133276105091E-5
0.104	0.73301671686394
0.104	0.733120672711376
0.104	0.733619588345119
0.104	0.734143793515952
0.104	0.735101271148099
0.104	0.736220305045447
0.104	0.737555995890222
0.104	0.738920678844475
0.104	0.740265471208865
0.104	0.740447692634432
0.104	0.741929034354734
0.104	0.743299809038448
0.104	0.74447713373928
0.104	0.745402539386035
0.104	0.746011090488724
0.104	0.749161096531597
0.104	0.760622013221485
0.104	
0.104	
0.104	0.772517574082493
0.104	0.782558286808461
0.104	0.790677275088025
0.104	0.796681300878705
0.104	0.800865424097125
0.104	0.80360127058424
0.104	0.805215788019293
0.104	0.80611284224144
0.104	0.806452515176818
0.104	0.806495921164625
0.104	0.806560811678768
0.104	1.62046632418919
0.108	4.369153445570332E-6i
0.108	6.682162509894062E-6i
0.108	8.669366554895396E-6i
0.108	1.1390194744692458E-5i
0.108	1.1913914020662274E-5i
0.108	1.3454808386937117E-5i
0.108	3.1395410489189E-6
0.108	5.85154192765817E-6
0.108	8.1210525826405E-6
0.108	1.0582881652831E-5
0.108	1.20175393639225E-5
0.108	1.28933162436061E-5
0.108	1.76164103350849E-5
0.108	0.731884250488486
0.108	0.732735306270492
0.108	0.733563311963038
0.108	0.733752163852231
0.108	0.73498924715814
0.108	0.735576435397962
0.108	0.736511925143332
0.108	0.737493583712072
0.108	0.738986738917531
0.108	0.740416744034057
0.108	0.741912602213952
0.108	0.743233842868622
0.108	0.744464482464658
0.108	0.745099554852685
0.108	0.745469516093614
0.108	0.746010236328136
0.108	0.757597076451117
0.108	
0.108	0.770323412931402
0.108	
0.108	0.781371370757453
0.108	0.789972176923846
0.108	0.796282844421636
0.108	0.800645221210702
0.108	0.803482764783971
0.108	0.80517635498522
0.108	0.806057297907259
0.108	0.806416584014693
0.108	0.806524926940167
0.108	0.806547700585029
0.108	1.57451640785635
0.108	1.62616268891388
0.112	3.226411632899781E-6i
0.112	6.505976728367087E-6i
0.112	8.953038615874906E-6i
0.112	1.0249602867679914E-5i
0.112	1.085886011623668E-5i
0.112	1.4391264655633488E-5i
0.112	1.5510709278942266E-5i
0.112	5.12545581438215E-6
0.112	7.81625558406732E-6
0.112	9.58475278485833E-6
0.112	1.14394011115565E-5
0.112	1.20826906178868E-5
0.112	1.44216363185212E-5
0.112	0.727616260388085
0.112	0.732024565874233
0.112	0.733285185930955
0.112	0.733529413733413
0.112	0.734592193221608
0.112	0.734828802651318
0.112	0.736220335648584
0.112	0.737410408589283
0.112	0.738954036257648
0.112	0.740263006640318
0.112	0.741542956178098
0.112	0.741890175337892
0.112	0.74332141608892
0.112	0.744463207386888
0.112	0.745415885868166
0.112	0.746012901784024
0.112	0.754708287275418
0.112	0.767950160814692
0.112	
0.112	
0.112	0.780240279597873
0.112	0.789314081525919
0.112	0.795931896301299
0.112	0.800458366882811
0.112	0.803361157626662
0.112	0.805106915060899
0.112	0.80604897916966
0.112	0.80641322874821
0.112	0.806515265887819
0.112	0.806530803367811
0.112	1.53210194160018
0.112	1.58474430929414
0.116	3.4717548201830243E-6i
0.116	6.381223880610808E-6i
0.116	8.750281638599042E-6i
0.116	1.1100193682553435E-5i
0.116	1.2678197101903925E-5i
0.116	1.662858245648263E-5i
0.116	1.2902746747618E-6
0.116	4.14778174032558E-6
0.116	7.01442217409279E-6
0.116	9.51455111182199E-6
0.116	1.1946445813137E-5
0.116	1.3238088768289E-5
