0.09438	0.09509	0.06291	0.00876	0.07752	0.0025	0.03571	0.02016	0.08679	0.09212	0.00931	0.07117	0.05677	0.02426	0.01649
0.04781	0.03635	0.02937	0.0106	0.08732	0.05357	0.04689	0.02416	0.07674	0.03577	0.00209	0.06917	0.11786	0.03838	0.09282
0.03946	0.06878	0.0535	0.06727	0.01765	0.03218	0.04332	0.18427	0.12635	0.03989	0.04213	0.044	0.16016	0.00863	0.08183
0.10783	0.0257	0.0485	0.02571	0.02633	0.0209	0.07372	0.09157	0.03814	0.06862	0.05701	0.05423	0.02211	0.06443	0.02594
0.02113	0.05711	0.08533	0.01697	0.04722	0.06417	0.04396	0.08213	0.09132	0.02379	0.0319	0.06666	0.05347	0.04764	0.08512
0.03017	0.06128	0.01539	0.00211	0.05197	0.0438	0.07893	0.04882	0.04461	0.04988	0.04028	0.00725	0.04972	0.07029	0.02369
0.04228	0.02935	0.03002	0.02411	0.02001	0.05305	0.04066	0.0536	0.08371	0.03437	0.03365	0.05607	0.16408	0.03609	0.1153
0.07019	0.03976	0.0346	0.05695	0.03855	0.04477	0.05839	0.06714	0.08199	0.09785	0.05122	0.03113	0.03727	0.01983	0.07209
0.04408	0.04796	0.0108	0.04797	0.06333	0.01849	0.03831	0.05807	0.15933	0.07179	0.01721	0.03605	0.076	0.02287	0.04246
0.00731	0.03486	0.02385	0.07517	0.03314	0.07668	0.09108	0.12328	0.09723	0.02664	0.01023	0.04224	0.08628	0.04571	0.03541
0.07135	0.08259	0.07571	0.06368	0.01402	0.0918	0.10093	0.02267	0.0228	0.07043	0.02611	0.01057	0.0748	0.03196	0.06722
0.04863	0.09224	0.07777	0.04065	0.09166	0.02394	0.03248	0.07901	0.10361	0.09947	0.0388	0.04341	0.0478	0.03037	0.0533
0.0357	0.02807	0.05855	0.03632	0.01523	0.08341	0.11416	0.05651	0.07183	0.04986	0.03274	0.0439	0.06036	0.02504	0.02806
0.05552	0.06266	0.03602	0.02358	0.02511	0.08938	0.0109	0.08729	0.09271	0.00861	0.03491	0.04072	0.08168	0.06872	0.03091
0.10332	0.09359	0.03448	0.00868	0.0736	0.09687	0.07933	0.12824	0.12445	0.02437	0.03604	0.01664	0.08333	0.07337	0.01503
0.03652	0.03873	0.06586	0.0316	0.04835	0.05784	0.07616	0.05316	0.09097	0.08667	0.0674	0.01842	0.06061	0.04121	0.03866
0.05181	0.08607	0.06439	0.05892	0.03373	0.0592	0.05544	0.06676	0.10365	0.01459	0.0252	0.02378	0.02741	0.0409	0.05492
0.15256	0.10808	0.05353	0.06707	0.09337	0.0788	0.07276	0.13176	0.03511	0.08656	0.03876	0.04138	0.09089	0.02669	0.04334
0.04924	0.05342	0.02965	0.06994	0.04845	0.07246	0.05034	0.02504	0.02118	0.10658	0.07469	0.01772	0.05662	0.09355	0.04164
0.0275	0.02221	0.04126	0.08073	0.04157	0.04834	0.0639	0.05914	0.04913	0.0715	0.05227	0.05884	0.05959	0.05661	0.04929
0.00331	0.03955	0.05908	0.03361	0.02793	0.07019	0.09605	0.08428	0.06991	0.0285	0.00581	0.05801	0.08774	0.04895	0.0213
0.06317	0.05048	0.07971	0.02401	0.04681	0.04034	0.09323	0.08277	0.06778	0.03122	0.05474	0.03169	0.07507	0.06542	0.05864
0.03916	0.0201	0.01419	0.04905	0.01837	0.09241	0.08689	0.0801	0.02116	0.08921	0.0343	0.01285	0.01858	0.05621	0.00882
0.03682	0.09545	0.09425	0.07684	0.02062	0.06266	0.09117	0.12569	0.13126	0.0248	0.0743	0.017	0.02425	0.01316	0.02315
0.03673	0.01955	0.02772	0.03809	0.02941	0.05094	0.02547	0.03837	0.0221	0.03941	0.01629	0.01073	0.00853	0.06915	0.01754
0.07887	0.02562	0.09082	0.05588	0.00406	0.06372	0.0365	0.09079	0.00656	0.02004	0.01143	0.06327	0.03865	0.06219	0.01781
0.05573	0.05156	0.06733	0.04925	0.08178	0.02178	0.02046	0.11679	0.09336	0.03236	0.02239	0.0157	0.06516	0.02525	0.05015
0.06291	0.0438	0.02002	0.0503	0.00821	0.09324	0.05074	0.08508	0.11837	0.04546	0.01844	0.03307	0.02404	0.0667	0.03724
0.01261	0.05927	0.03563	0.02613	0.05815	0.05519	0.06551	0.10282	0.10722	0.06765	0.04253	0.03746	0.01243	0.09342	0.03796
0.07511	0.06007	0.0183	0.03642	0.04107	0.04234	0.03146	0.11586	0.10128	0.0172	0.03607	0.02124	0.09014	0.02088	0.04389
0.04055	0.04715	0.04709	0.01759	0.03299	0.05065	0.05838	0.04426	0.12708	0.01412	0.07432	0.05878	0.0108	0.02878	0.04444
0.04346	0.02709	0.01725	0.04538	0.02344	0.02872	0.04433	0.0233	0.05832	0.07988	0.08148	0.04459	0.03507	0.03974	0.00795
0.08558	0.08944	0.03919	0.05118	0.03751	0.03163	0.00649	0.0681	0.06154	0.05867	0.04056	0.05682	0.08512	0.04832	0.05539
0.03525	0.0215	0.04361	0.04718	0.09557	0.08721	0.09417	0.12582	0.08506	0.09156	0.03755	0.01276	0.03316	0.01287	0.04228
0.09035	0.04793	0.02501	0.07051	0.07143	0.03092	0.04312	0.05817	0.02143	0.05342	0.05867	0.02674	0.00592	0.00936	0.03077
0.01409	0.05673	0.06956	0.00763	0.02405	0.05402	0.08155	0.06879	0.19681	0.04472	0.0533	0	0.02247	0.04307	0.03291
0.05957	0.02657	0.04902	0.05289	0.02388	0.01779	0.0996	0.08379	0.00503	0.09046	0.03131	0.04307	0.14257	0.02712	0.05619
0.00897	0.01025	0.0323	0.05738	0.06882	0.03828	0.04566	0.13055	0.0499	0.01242	0.04564	0.05086	0.08126	0.03818	0.05392
0.06765	0.05969	0.03385	0.05474	0.00407	0.05546	0.04014	0.10262	0.12863	0.0027	0.05296	0.00445	0.12839	0.00462	0.02752
0.04142	0.07754	0.05638	0.02828	0.07551	0.09972	0.08685	0.09744	0.06034	0.0507	0.02691	0.03293	0.00438	0.0318	0.05033
0.09224	0.03273	0.06946	0.02873	0.06786	0.06186	0.06161	0.12565	0.0528	0.09824	0.01277	0.08781	0.06314	0.08395	0.02248
0.03208	0.05062	0.0431	0.05128	0.07035	0.05552	0.05342	0.07881	0.1066	0.04944	0.05566	0.01361	0.07623	0.01185	0.04861
0.01584	0.02206	0.0669	0.08023	0.03082	0.06692	0.02699	0.06705	0.0497	0.06565	0.04659	0.00687	0.01005	0.00454	0.05045
0.10571	0.05309	0.01889	0.0682	0.06232	0.06092	0.02428	0.06485	0.05331	0.08023	0.0428	0.02617	0.04538	0.02525	0.04252
0.02232	0.04918	0.01931	0.01881	0.03846	0.04552	0.11587	0.06988	0.06291	0.11257	0.04932	0.0253	0.01438	0.02649	0.02851
0.02659	0.09204	0.10313	0.09008	0.03958	0.13328	0.08442	0.00931	0.07651	0.01952	0.03946	0.0091	0.03947	0.02257	0.02919
0.05757	0.04014	0.0582	0.04568	0.07942	0.02265	0.02939	0.05539	0.08083	0.05113	0.03137	0.02144	0.03054	0.01432	0.05369
0.07194	0.06997	0.09421	0.04238	0.05318	0.04247	0.04212	0.02288	0.05709	0.06567	0.06478	0.02846	0.0359	0.04575	0.07089
0.0708	0.04469	0.02378	0.04707	0.02742	0.02318	0.03513	0.05294	0.04836	0.04239	0.017	0.02219	0.07583	0.08916	0.01986
0.07122	0.03253	0.05258	0.04029	0.03425	0.09274	0	0.12713	0.07852	0.04644	0.01476	0.0288	0.06107	0.05171	0.04799
0.04053	0.02252	0.03985	0.03491	0.04828	0.08227	0.02063	0.07816	0.05358	0.06616	0.0305	0.02854	0.14889	0.02066	0.05345
0.05636	0.03041	0.07749	0.03053	0.05501	0.03312	0.0907	0.08539	0.14472	0.05325	0.04431	0.04034	0.06273	0.07938	0.02204
0.07748	0.03036	0.04492	0.04221	0.03717	0.0586	0.03461	0.14165	0.05163	0.03079	0.02963	0.097	0.03342	0.0267	0.06336
0.00857	0.07512	0.03149	0.09705	0.03863	0.08399	0.05545	0.17308	0.1261	0.02889	0.07243	0.04253	0.06134	0.01063	0.03273
0.01142	0.11663	0.10212	0.01187	0.07327	0.0352	0.08084	0.03767	0.01083	0.03578	0.00121	0.0399	0.05758	0.01253	0.05055
0.01337	0.00963	0.02768	0.04457	0.03244	0.0524	0.11268	0.07635	0.0786	0.02571	0.04271	0.03295	0.05135	0.04687	0.09665
0.01191	0.03763	0.03294	0.06316	0.05279	0.06683	0.13146	0.11269	0.02895	0.02394	0.13688	0.04626	0.13842	0.03898	0.05709
0.02705	0.06902	0.04846	0.07779	0.06698	0.08163	0.0641	0.07878	0.10689	0.01983	0.01139	0.03516	0.02206	0.07943	0.04496
0.04527	0.05053	0.0578	0.01511	0.03894	0.02877	0.04263	0.07602	0.18903	0.08299	0.109	0.05252	0.0875	0.01709	0.04552
0.05833	0.03849	0.0182	0.02914	0.06593	0.0147	0.06246	0.13424	0.02092	0.05767	0.04449	0.02278	0.03702	0.05626	0.02848
0.0802	0.01657	0.05431	0.04956	0.03993	0.02866	0.01746	0.12548	0.06304	0.02047	0.04923	0.0304	0.00322	0.04776	0.01715
0.03332	0.08859	0.0301	0.02341	0.04653	0.02324	0.05671	0.04335	0.13508	0.07823	0.01465	0.0322	0.05594	0.02832	0.01393
0.05671	0.02675	0.10234	0.0506	0.02641	0.08956	0.11108	0.14609	0.1074	0.07872	0.06733	0.02036	0.07651	0.07446	0.05024
0.06265	0.03531	0.07109	0.05385	0.01395	0.01358	0.02117	0.06644	0.07842	0.05946	0.01146	0.02768	0.0698	0.06544	0.04853
0.03095	0.0763	0.05635	0.04329	0.03447	0.08019	0.0922	0.0949	0.07689	0.05765	0.08	0.03187	0.13695	0.02136	0.02084
0.09283	0.11294	0.13019	0.03714	0.0248	0.09742	0.00729	0.04527	0.08167	0.04197	0.04393	0.05113	0.09832	0.07835	0.02581
0.012	0.04647	0.00285	0.02361	0.04341	0.02542	0.03523	0.05756	0.05639	0.03256	0.03258	0.04818	0.00922	0.04583	0.0455
0.06452	0.04177	0.03361	0.02213	0.02389	0.01708	0.10512	0.0373	0.0634	0.08152	0.01501	0.03973	0.12883	0.04031	0.06857
0.02464	0.10149	0.03218	0.02611	0.04221	0.04216	0.05782	0.09641	0.10293	0.05894	0.03693	0.04276	0.04915	0.046	0.01143
0.07495	0.04752	0.0665	0.05577	0.1018	0.07596	0.02503	0.08278	0.06076	0.02522	0.0198	0.03498	0.04421	0.06101	0.03581
0.06947	0.05183	0.02742	0.00803	0.02471	0.06992	0.01267	0.09895	0.02812	0.13256	0.033	0.00875	0.01123	0.00861	0.01757
0.06316	0.02245	0.07312	0.02854	0.05718	0.03761	0.08975	0.14166	0.0665	0.07529	0.05258	0.05318	0.06831	0.03876	0.03867
0.09188	0.04671	0.02636	0.07233	0.06694	0.05991	0.08852	0.18979	0.0164	0.08487	0.03173	0.02663	0.01591	0.05719	0.06157
0.06515	0.04478	0.05412	0.04601	0.03244	0.03825	0.0673	0.05171	0.04862	0.06629	0.04368	0.01138	0.01548	0.02433	0.00913
0.08903	0.04977	0.04368	0.01204	0.08636	0.13229	0.03289	0.0903	0.03024	0.04367	0.03803	0.07397	0.05619	0.06027	0.07172
0.17836	0.04125	0.07987	0.01445	0.03806	0.03808	0.02262	0.14028	0.02587	0.06202	0.02091	0.02061	0.0338	0.04477	0.04783
0.0614	0.00604	0.06591	0.01977	0.04769	0.06554	0.07563	0.00964	0.04277	0.05069	0.03639	0.02068	0.07035	0.03807	0.01311
0.05117	0.11082	0.06258	0.03259	0.0565	0.06329	0.06608	0.03725	0.04094	0.03221	0.06443	0.02928	0.10928	0.02683	0.02936
0.04095	0.11191	0.04378	0.01752	0.05335	0.04144	0.09174	0.05572	0.04672	0.14522	0.03128	0.06049	0.06941	0.07471	0.06086
0.00626	0.03189	0.06634	0.04952	0.04808	0.09455	0.05769	0.12248	0.038	0.08457	0.06744	0.03506	0.03777	0.07421	0.01681
0.05773	0.0386	0.06229	0.08076	0.05029	0.09894	0.04894	0.0261	0.12359	0.06389	0.03658	0.04042	0.05722	0.04978	0.00883
0.04653	0.09779	0.01371	0.0238	0.05597	0.08917	0.03443	0.10531	0.10969	0.04373	0.03138	0.02301	0.13815	0.02353	0.0423
0.01461	0.02519	0.08979	0.07911	0.05069	0.0727	0.03624	0.10818	0.06243	0.01452	0.07073	0.05803	0.07672	0.01649	0.04929
0.03999	0.02911	0.05472	0.04748	0.07131	0.0827	0.09075	0.06944	0.03101	0.03409	0.06756	0.00499	0.05246	0.02224	0.01433
0.12061	0.01916	0.05482	0.05393	0.0565	0.07901	0.04378	0.08662	0.05554	0.02061	0.05938	0.07589	0.03134	0.00647	0.02987
0.07388	0.02729	0.06488	0.03501	0.04215	0.03991	0.02025	0.1322	0.03473	0.05273	0.01687	0.02507	0.14512	0.04772	0.02695
0.04187	0.06547	0.04407	0.0651	0.01898	0.07216	0.05561	0.10135	0.16397	0.08964	0.04764	0.01086	0.02279	0.01548	0.06149
0.03433	0.07806	0.05545	0.04245	0.02326	0.02912	0.12331	0.10611	0.09399	0.01683	0.02584	0.03867	0.05933	0.0515	0.0568
0.00748	0.08972	0.0325	0.04579	0.00975	0.09955	0.01721	0.04014	0.15379	0.02503	0.06989	0.07033	0.04909	0.02418	0.05071
0.02151	0.03166	0.01899	0.02512	0.04254	0.04981	0.07487	0.02152	0.02312	0.04933	0.01794	0.05251	0.05312	0.11936	0.01451
0.00867	0.0349	0.11834	0.03056	0.02199	0.04611	0.05558	0.04168	0.07527	0.04925	0.02033	0.05744	0.06241	0.06097	0.04816
0.03021	0.04298	0.07346	0.03054	0.02982	0.09159	0.05803	0.06069	0.0844	0.02857	0.02627	0.00793	0.08501	0.03392	0.03503
0.02457	0.04877	0.06265	0.01374	0.03704	0.07481	0.06662	0.0613	0.07783	0.06812	0.04061	0.0686	0.00831	0.01988	0.01518
0.08201	0.04788	0.03954	0.08402	0.02447	0.16281	0.04487	0.04361	0.02869	0.03849	0.07432	0.06117	0.02195	0.01152	0.02015
0.03299	0.0361	0.02614	0.0647	0.06908	0.06562	0.05337	0.07856	0.06155	0.08339	0.02152	0.01305	0.05088	0.0443	0.06293
0.01651	0.01431	0.08395	0.0363	0.07545	0.06434	0.15949	0.0511	0.10107	0.01861	0.04149	0.02917	0.04508	0.07286	0.08718
0.04008	0.07635	0.07514	0.07878	0.01544	0.03964	0.10543	0.046	0.11721	0.03874	0.03086	0.05206	0.0452	0.0607	0.05163
0.0374	0.04404	0.07904	0.03776	0.03078	0.07566	0.04486	0.07881	0.08394	0.02506	0.09346	0.02775	0.03682	0.01824	0.01613
0.05146	0.03404	0.05089	0.02275	0.00514	0.09147	0.0848	0.07705	0.0943	0.00962	0.04371	0.02087	0.02522	0.01803	0.01878
0.00968	0.05142	0.04407	0.07163	0.03097	0.04222	0.04392	0.12352	0.02572	0.0233	0.05025	0.02527	0.05953	0.04924	0.0095
0.0737	0.12833	0.06578	0.04778	0.04709	0.02677	0.07113	0.16943	0.03571	0.03547	0.05446	0.04337	0.06654	0.07452	0.00849
0.05125	0.11865	0.01334	0.08899	0.01651	0.08361	0.11003	0.03382	0.0511	0.041	0.09276	0.0137	0.03183	0.06418	0.04041
0.06936	0.01135	0.04005	0.01518	0.10166	0.05157	0.01068	0.08274	0.04424	0.07769	0.04615	0.02383	0.07255	0.01381	0.00462
0.02438	0.05756	0.04626	0	0.02154	0.01766	0.02828	0.06475	0.10809	0.01372	0.06368	0.00887	0.02655	0.04288	0.01871
0.05591	0.00908	0.01632	0.01474	0.04499	0.02983	0.04464	0.04876	0.08486	0.02365	0.03528	0.03233	0.01995	0.02339	0.03251
0.02924	0.0466	0.00444	0.04267	0.01387	0.03736	0.06384	0.11468	0.07759	0.04195	0.02199	0.04773	0.06128	0.05366	0.01549
0.17807	0.00938	0.01534	0.06225	0.04123	0.03699	0.05364	0.21178	0.03876	0.05306	0.04489	0.02047	0.07699	0.04448	0.03751
0.03331	0.03022	0.0184	0.0424	0.0297	0.01064	0.05985	0.07627	0.12076	0.03622	0.03375	0.0113	0.04363	0.05848	0.06911
0.0578	0.06975	0.0395	0.03636	0.02734	0.05926	0.05465	0.13309	0.01078	0.08384	0.01242	0.06158	0.05477	0.06885	0.04606
0.04937	0.06758	0.0368	0.02068	0.037	0.07061	0.10872	0.09644	0.04668	0.0364	0.04452	0.02858	0.07254	0.0499	0.03244
0.06631	0.06366	0.06264	0.00733	0.01974	0.0839	0.06388	0.02749	0.0995	0.06869	0.05255	0.00845	0.07274	0.05739	0.02872
0.03564	0.04757	0.02982	0.05931	0	0.02198	0.06109	0.04398	0.06663	0.02452	0.03479	0.05132	0.04594	0.07236	0.07794
0.00693	0.03551	0.03254	0.05365	0.08507	0.01634	0.04421	0.03393	0.05717	0.04736	0.06208	0.05754	0.06248	0.04275	0.07336
0.03893	0.0904	0.03905	0.04605	0.04547	0.07072	0.03602	0.13233	0.03967	0.03631	0.01466	0.02946	0.04106	0.01411	0.01481
0.10693	0.10286	0.03894	0.04605	0.08297	0.09968	0.09222	0.10206	0.0572	0.0944	0.04354	0.04047	0.06169	0.04401	0.0245
0.01729	0.0386	0.01089	0.03471	0.05359	0.03073	0.0114	0.11923	0.08487	0.1075	0.04436	0.04025	0.02895	0.03141	0.03774
0.10663	0.06451	0.05742	0.04435	0.11104	0.05624	0.06128	0.04407	0.17538	0.06846	0.03537	0.05021	0.04242	0.02863	0.01844
0.02491	0.07309	0.0703	0.0712	0.05893	0.0237	0.06868	0.09598	0.17905	0.04336	0.02312	0.03341	0.02914	0.01344	0.06474
0.01844	0.066	0.04496	0.01818	0.04765	0.04759	0.06665	0.07954	0.06453	0.09638	0.0817	0.01319	0.03448	0.04146	0.02509
0.07836	0.08953	0.05711	0.01406	0.07323	0.06476	0.08134	0.03855	0.08388	0.03697	0.06459	0.06609	0.05085	0.02108	0.04247
0.04769	0.08697	0.02421	0.08014	0.05014	0.06437	0.02771	0.11529	0.13157	0.01862	0.04462	0.01294	0.12126	0.01311	0.04261
0.04954	0.01328	0.02028	0.04195	0.07098	0.04163	0.04504	0.046	0.05979	0.07241	0.04657	0.05872	0.07788	0.01149	0.02828
0.08252	0.02776	0.06403	0.0276	0.04298	0.03992	0.105	0.07556	0.02849	0.04692	0.04251	0.05144	0.06134	0.04741	0.03138
0.10126	0.04684	0.06829	0.019	0.05625	0.10364	0.02278	0.07294	0.01493	0.05134	0.01112	0.04238	0.03831	0.07624	0.04237
0.03368	0.08111	0.01208	0.00908	0.04075	0.03454	0.07793	0.10491	0.12658	0.0266	0.00717	0.02367	0.03738	0.01921	0.01963
0.04564	0.10137	0.07984	0.0419	0.04278	0.12562	0.05925	0.08344	0.09805	0.04509	0.04431	0.04915	0.05552	0.06078	0.03213
0.04611	0.05936	0.00839	0.03214	0.03069	0.05377	0.04821	0.08833	0.02458	0.05736	0.0321	0.04393	0.01517	0.02888	0.04702
0.02375	0.03924	0.06607	0.02596	0.01469	0.05527	0.02889	0.15732	0.11169	0.02622	0.01244	0.03359	0.03484	0.01217	0.048
0.07755	0.02625	0.04575	0.04601	0.01731	0.04627	0.05707	0.03627	0.08876	0.05273	0.01771	0.03146	0.03581	0.01885	0.02054
0.10787	0.03446	0.05309	0.0518	0.03708	0.06248	0.06742	0.15152	0.12116	0.02803	0.02914	0.01546	0.08235	0.05911	0.02954
0.04868	0.05417	0.02313	0.03236	0.06222	0.03351	0.05121	0.03493	0.1337	0.05137	0.05424	0.05151	0.04839	0.06041	0.03663
0.04371	0.10363	0.03021	0.03942	0.1027	0.10489	0.02159	0.10157	0.10273	0.03346	0.09621	0.05172	0.02101	0.06779	0.00624
0.0299	0.02286	0.02985	0.06432	0.04983	0.10867	0.04897	0.0497	0.06315	0.0737	0.06546	0.04319	0.07723	0.09327	0.04239
0.02755	0.0486	0.02934	0.02065	0.00912	0.02918	0.06544	0.052	0.07082	0.05348	0.02924	0.0348	0.07483	0.04661	0.02389
0.0169	0.06684	0.00995	0.07128	0.07806	0.02889	0.03884	0.14724	0.05834	0.08063	0.01234	0.04977	0.07579	0.06419	0.07097
0.0399	0.07581	0.03991	0.09728	0.04705	0.08559	0.05025	0.02872	0.04328	0.0716	0.01591	0.02397	0.08111	0.03969	0.0601
0.07854	0.07148	0.01441	0.07412	0.00937	0.06186	0.06974	0.02762	0.05468	0.03766	0.01355	0.04592	0.05333	0.01829	0.02097
0.06672	0.05759	0.04349	0.06184	0.07957	0.05321	0.07605	0.0961	0.0602	0.0387	0.0812	0.03621	0.07035	0.01351	0.04657
0.02988	0.05918	0.00871	0.03971	0.04818	0.04345	0.04901	0.0385	0.03016	0.10392	0.03407	0.02473	0.07052	0.05418	0.07279
0.02216	0.01423	0.03739	0.03778	0.02848	0.12638	0.07864	0.09923	0.109	0.07047	0.04202	0.07999	0.03815	0.00914	0.03707
0.01243	0.0676	0.06842	0.04831	0.04539	0.02467	0.02291	0.01944	0.05224	0.06535	0.07029	0.02529	0.06824	0.04201	0.04821
0.04759	0.043	0.0232	0.04935	0.03895	0.06223	0.0841	0.0955	0.1301	0.05272	0.0731	0.02081	0.06857	0.08728	0.03814
0.02235	0.05967	0.05858	0.07333	0.06177	0.07117	0.07049	0.09326	0.08656	0.03599	0.02276	0.00944	0.05493	0.02948	0.04494
0.06056	0.03301	0.04641	0.09212	0.01043	0.0596	0.05833	0.0526	0.09665	0.05504	0.03724	0.03373	0.03563	0.01532	0.0465
