3.26878E-6	2.22637E-5	1.36205E-5	4.22517E-5	3.01967E-5	1.88777E-5	4.59888E-6
3.32228E-5	2.58696E-5	1.19757E-5	1.97528E-5	5.30542E-5	2.82901E-5	1.82170E-5
8.92712E-6	2.90719E-5	1.50161E-5	4.47230E-5	4.36002E-5	4.95474E-5	1.72530E-5
6.96359E-6	1.76782E-5	1.76905E-5	3.83958E-5	2.72217E-5	4.43973E-5	1.57167E-5
8.25951E-6	2.77912E-5	5.65018E-5	3.87228E-5	4.29844E-5	5.03310E-6	8.47098E-6
2.19566E-5	3.39592E-5	4.30442E-5	3.19555E-5	5.56855E-5	2.43185E-5	2.04822E-5
4.49062E-6	2.99958E-5	3.96110E-5	5.44630E-5	7.23876E-5	4.71704E-5	1.07786E-5
7.05260E-6	2.15955E-5	1.33796E-5	6.92089E-5	6.91538E-5	2.48645E-5	8.43064E-6
3.28983E-6	1.30153E-5	1.57229E-5	1.60083E-5	2.83787E-5	4.00233E-6	2.47242E-7
2.99114E-6	1.36909E-5	1.63873E-5	2.57332E-5	2.54337E-5	1.00929E-5	3.40399E-6
7.67960E-6	5.49215E-6	9.26445E-6	1.20046E-5	3.33639E-5	1.08639E-5	1.43563E-5
1.74804E-7	2.65180E-6	1.12296E-5	3.27564E-5	3.59871E-5	2.61353E-5	3.09167E-6
6.72818E-6	8.70404E-6	3.20035E-5	3.58679E-5	3.39157E-5	3.61625E-5	1.04792E-5
1.71044E-5	2.03176E-5	2.36779E-5	5.84337E-6	1.92303E-5	1.50239E-5	1.83052E-5
2.35730E-5	2.37252E-5	2.46456E-5	9.05417E-6	1.38743E-5	1.52077E-5	4.24749E-6
3.19709E-5	1.34478E-5	3.43125E-5	2.08061E-5	4.70263E-5	1.70411E-5	8.42237E-6
2.10467E-5	1.41759E-5	2.24557E-5	5.09975E-5	6.02088E-5	3.68063E-5	2.51867E-5
7.19821E-6	2.01769E-5	4.07251E-5	3.89327E-5	1.77161E-5	1.72641E-5	1.41803E-5
3.89546E-6	2.04446E-5	4.33219E-5	3.36152E-5	3.97667E-5	3.08096E-5	1.24923E-5
3.06975E-5	2.99537E-5	2.73281E-5	3.06731E-5	4.00127E-5	4.51470E-5	6.98553E-6
6.09740E-6	9.17251E-6	2.26097E-5	7.52932E-5	6.93303E-5	4.75761E-5	1.23532E-5
5.16419E-6	1.35819E-5	1.94826E-5	4.04347E-5	2.96107E-5	2.63288E-5	2.08479E-5
2.05864E-5	7.08203E-6	2.84346E-5	2.54962E-5	3.68149E-5	1.73976E-5	1.01798E-5
2.13419E-5	2.54696E-5	4.23842E-5	4.81127E-5	7.34116E-5	5.81801E-5	3.02203E-6
1.25715E-5	1.32730E-5	3.04303E-5	4.82862E-5	7.99013E-5	5.55908E-5	2.12252E-5
3.27787E-6	1.45232E-5	3.11329E-5	1.00252E-4	1.04949E-4	3.57233E-5	1.42331E-5
1.01685E-5	3.33807E-5	2.93287E-5	6.05779E-5	4.60236E-5	3.89174E-5	1.00841E-5
1.21878E-6	4.43752E-5	4.42319E-5	3.07032E-5	3.34624E-5	2.83750E-5	6.87025E-6
7.89331E-6	3.19850E-5	4.46793E-5	3.06660E-5	6.82120E-5	1.56913E-5	1.57535E-5
2.90685E-5	3.26658E-5	3.55374E-5	6.64385E-5	6.14706E-5	5.20987E-5	8.97131E-6
4.23920E-6	2.09894E-5	4.15761E-5	4.05084E-5	3.23034E-5	3.71530E-5	9.88533E-6
1.62187E-5	1.57170E-5	4.86986E-5	4.89481E-5	5.47629E-5	1.59737E-5	1.34909E-5
2.44161E-5	1.50735E-5	4.10384E-5	6.34177E-5	8.11238E-5	4.14625E-5	1.12061E-5
1.59186E-5	2.48253E-5	4.38227E-5	4.44652E-5	1.09325E-4	9.31259E-5	2.30580E-5
1.25589E-5	3.32961E-5	2.88101E-5	1.11239E-4	1.21916E-4	4.75858E-5	1.76830E-5
6.75151E-6	3.53338E-5	4.00992E-5	8.48750E-5	6.23699E-5	4.71894E-5	1.19017E-5
4.73161E-6	3.89335E-5	2.33469E-5	4.90930E-5	6.18312E-5	2.29944E-5	1.82330E-5
1.24904E-5	1.53904E-5	1.31974E-5	1.91680E-5	3.96768E-5	3.34662E-5	3.43385E-6
3.54458E-6	1.18319E-5	1.80187E-5	5.06028E-5	4.91659E-5	2.17742E-5	4.75527E-6
7.70525E-6	5.01526E-6	9.57344E-6	6.15634E-5	4.24620E-5	3.81371E-5	1.90699E-5
5.20639E-6	1.77609E-5	1.83674E-5	3.31878E-5	2.42100E-5	2.88040E-5	1.39852E-5
1.55198E-5	1.00367E-5	4.20499E-5	3.66872E-5	6.28194E-5	4.01701E-5	2.03663E-5
7.80755E-6	3.57295E-5	2.28541E-5	4.59957E-5	7.11221E-5	4.45595E-5	2.84809E-5
4.30388E-6	1.95399E-5	2.17549E-5	8.20692E-5	8.76160E-5	2.02849E-5	1.29272E-5
9.83517E-6	3.61038E-5	6.53179E-5	5.88035E-5	5.49596E-5	3.66012E-5	1.37365E-5
1.24810E-5	3.91707E-5	4.17011E-5	7.91411E-5	4.74486E-5	2.23719E-5	1.52836E-5
1.60277E-5	1.74641E-5	4.06945E-5	1.95568E-5	1.03242E-4	7.31448E-5	8.98172E-6
6.72963E-6	3.33576E-5	3.24752E-5	8.67841E-5	9.39241E-5	4.41430E-5	2.17962E-6
1.62355E-5	1.66128E-5	4.40424E-5	4.09155E-5	3.28006E-5	2.49064E-5	8.23187E-6
6.01361E-6	6.19624E-6	3.91636E-5	2.34728E-5	3.63790E-5	1.47161E-5	1.66096E-5
2.49105E-5	2.04130E-5	3.41382E-5	3.87231E-5	3.14148E-5	2.15941E-5	5.23864E-6
1.18345E-5	1.61308E-5	2.33086E-5	5.54536E-5	4.74761E-5	1.13062E-5	2.01686E-5
3.55950E-5	4.48396E-6	4.82406E-5	8.44521E-5	7.73218E-5	2.13097E-5	1.05784E-5
2.53959E-5	1.79035E-5	4.56918E-5	6.61288E-5	3.68374E-5	3.43091E-5	1.69785E-5
1.44993E-5	1.17461E-5	4.11938E-5	6.22331E-5	5.18607E-5	2.81933E-5	1.29271E-5
2.94768E-5	1.77065E-5	2.38509E-5	4.53283E-5	6.71912E-5	4.27512E-5	2.25665E-5
2.45853E-5	1.32810E-5	1.87794E-5	1.16809E-4	9.25782E-5	3.42663E-5	1.05129E-5
1.21247E-5	2.45039E-5	1.19701E-5	3.32330E-5	3.52495E-5	3.11647E-5	1.62826E-6
1.00834E-5	1.96165E-5	3.88366E-5	3.64139E-5	9.97160E-6	1.78349E-5	2.48865E-5
6.77039E-6	2.64132E-5	2.27940E-5	3.15567E-5	3.62239E-5	2.51255E-5	2.82802E-6
